Time [s],input,useful,fir_out,iir_out
4.470000000000000084e-01,1.224536894105593410e-03,-3.532474964036969034e-03,-6.893728237721030716e-01,5.369322526060668621e-02
4.480000000000000093e-01,-1.077486635810835702e+00,-3.304941572151031681e-01,-7.686400570338461913e-01,-5.204923376851241512e-01
4.490000000000000102e-01,3.828665146952333620e-01,-2.918016595643597721e-01,-5.748866857980565737e-01,-9.326001499213194545e-01
4.500000000000000111e-01,-4.512315793602503233e-02,-1.234666806569703776e-14,-7.613011313547993208e-02,-6.428703346329081025e-01
4.510000000000000120e-01,-5.489791313384848603e-01,2.918016595643452282e-01,5.921067466515516076e-01,-4.115785747182361121e-01
4.520000000000000129e-01,8.448724117081917173e-01,3.304941572151134932e-01,1.159517497367198002e+00,-3.697968905677759821e-01
4.530000000000000138e-01,-2.421009752107268764e-01,3.532474964072940260e-03,1.360983440168078484e+00,-1.416464232884487862e-01
4.540000000000000147e-01,-7.614207164073552025e-01,-5.968138424336365544e-01,1.112415896825847073e+00,-3.223859631137304671e-01
4.550000000000000155e-01,-8.215442011246467668e-01,-1.220466670979674095e+00,5.921502206252931000e-01,-8.427144097810321810e-01
4.560000000000000164e-01,-2.226951828167931691e+00,-1.592428127976095675e+00,1.545639678780482695e-01,-1.343046824795342653e+00
4.570000000000000173e-01,-1.847415876118198907e+00,-1.559612708980055107e+00,1.110263148356361029e-01,-1.824367106060219346e+00
4.580000000000000182e-01,-4.509489338726305752e-01,-1.172109649443673129e+00,5.185679392950611755e-01,-1.622557035601386755e+00
4.590000000000000191e-01,-1.450291581004322206e+00,-6.548871294432923040e-01,1.132788717884959384e+00,-9.102309795528666925e-01
4.600000000000000200e-01,1.968096822911537536e-01,-2.853169548885584605e-01,1.565623904991805038e+00,-4.096454846475796607e-01
4.610000000000000209e-01,5.042356321895606897e-01,-2.429277433176493250e-01,1.532815736036437171e+00,1.984003832667645961e-01
4.620000000000000218e-01,-1.520017137343052882e+00,-5.128260558965038740e-01,1.028174219684522273e+00,3.719087841158003060e-01
4.630000000000000226e-01,-1.118430304645447793e+00,-8.951111766279455928e-01,3.121896003423531019e-01,-3.478425188121923584e-01
4.640000000000000235e-01,-6.879418774988547147e-01,-1.115132610827928694e+00,-2.624003317316149775e-01,-7.507266386863724605e-01
4.650000000000000244e-01,-1.404889366615457158e+00,-9.747565557815642823e-01,-4.561668907990011346e-01,-5.867490478076439198e-01
4.660000000000000253e-01,5.585917183231443178e-02,-4.625608054355387910e-01,-2.622016197420882211e-01,-3.059813623173276431e-01
4.670000000000000262e-01,-9.491070843718252270e-02,2.368734405447108504e-01,1.073746709554317808e-01,2.112713391959780695e-01
4.680000000000000271e-01,-2.653616231884473042e-01,8.397194350162532350e-01,3.520973544855947046e-01,5.439201400134335840e-01
4.689999999999999725e-01,1.791323202196923647e+00,1.113380367075151200e+00,2.498862310163182110e-01,8.576702950468635400e-01
4.699999999999999734e-01,1.266137494274389930e+00,9.992349288972248722e-01,-2.231724134836049478e-01,1.539199187882187125e+00
4.709999999999999742e-01,2.929038514077633715e-02,6.412353639264377625e-01,-8.790587973305384883e-01,1.580805108577346019e+00
4.719999999999999751e-01,1.103137196231576800e+00,3.049686555589741221e-01,-1.429127337306595802e+00,9.872930752884429006e-01
4.729999999999999760e-01,2.521932666861005368e-01,2.311577759884538841e-01,-1.649967080402928499e+00,7.143691164005152583e-01
4.739999999999999769e-01,3.469394058750578380e-01,5.031042765785656012e-01,-1.495313712119141769e+00,5.684388656075829438e-01
4.749999999999999778e-01,1.630867368640533943e+00,9.999999999999753530e-01,-1.094516465454087761e+00,6.468679113292441496e-01
4.759999999999999787e-01,1.100753467879709513e+00,1.461470224878745672e+00,-6.565504400290003151e-01,1.072818887407748001e+00
4.769999999999999796e-01,1.141835796513116730e+00,1.628395195788044925e+00,-3.608284097469273699e-01,1.179312449103648852e+00
4.779999999999999805e-01,1.875389959142120144e+00,1.383687195445087337e+00,-3.019733273062508161e-01,1.103407507282144762e+00
4.789999999999999813e-01,3.165734566764146773e-01,8.167018909164698304e-01,-4.774277181282601257e-01,9.556099059537496165e-01
4.799999999999999822e-01,-1.795246410530393633e-01,1.763355756877964531e-01,-7.801861163378213115e-01,2.633225954353079490e-01
4.809999999999999831e-01,4.278577783811781665e-01,-2.618217839449977213e-01,-1.008042499894217014e+00,-3.760296386702929872e-01
4.819999999999999840e-01,-1.024635116065705898e+00,-3.423396606865625191e-01,-9.335503682593269126e-01,-6.139980719388167252e-01
4.829999999999999849e-01,3.512430964012611678e-01,-1.112924014861147864e-01,-4.489370861745619612e-01,-7.378660556536735804e-01
4.839999999999999858e-01,3.945152430786037501e-01,2.118943383068849773e-01,3.017037740026198844e-01,-4.348523253442424519e-01
4.849999999999999867e-01,-3.480733826269785114e-01,3.567225670316611641e-01,9.534340688473001979e-01,-1.441057279557252380e-01
4.859999999999999876e-01,5.904964178794426255e-01,1.516252626245335744e-01,1.148698057981224929e+00,-1.958291643705649121e-01
4.869999999999999885e-01,2.389918529221178312e-01,-3.797368028693899333e-01,8.114621460535531572e-01,-1.081715204054611579e-01
4.879999999999999893e-01,-1.974733701645023043e+00,-1.028200429655024450e+00,2.368770641665239596e-01,-4.612264614532378126e-01
4.889999999999999902e-01,-1.139977179281713937e+00,-1.509685616770049199e+00,-1.112698539281259807e-01,-1.357538398410344627e+00
4.899999999999999911e-01,-1.491740793524412245e+00,-1.616796077701764922e+00,5.575705372477352678e-02,-1.697764168477170266e+00
4.909999999999999920e-01,-2.190508918607918964e+00,-1.329342273185705858e+00,6.564717298744584539e-01,-1.649719443828858489e+00
4.919999999999999929e-01,-3.866730168405795309e-01,-8.239438074129187273e-01,1.331220636946229829e+00,-1.439153543773160404e+00
4.929999999999999938e-01,-3.972492696072259522e-01,-3.775536132772325804e-01,1.714998518138446393e+00,-6.889801301867299888e-01
4.939999999999999947e-01,-5.798575853808125569e-01,-2.172259769559363729e-01,1.652460081544098625e+00,-8.391193502025218187e-02
4.949999999999999956e-01,-3.754229367461456301e-01,-3.975673177701893324e-01,1.211963506695434623e+00,-1.911602861781780405e-02
4.959999999999999964e-01,-1.472754792685658565e+00,-7.722803694236883842e-01,5.764997013836624662e-01,-2.623349961207146475e-01
4.969999999999999973e-01,-1.599408907105164923e+00,-1.075186064922038609e+00,-4.141621648760521190e-02,-7.460783544193904104e-01
4.979999999999999982e-01,-1.448112171417269001e-01,-1.066743262584485485e+00,-4.289986093789860955e-01,-7.846840571526677577e-01
4.989999999999999991e-01,-9.456371507143084276e-01,-6.665642887358252944e-01,-4.243832272426532604e-01,-2.464143474141430312e-01
5.000000000000000000e-01,5.145288232765893310e-01,-4.096159746916363162e-14,-3.346883607009845663e-02,2.472113701176466838e-01
5.010000000000000009e-01,1.490309394798792875e+00,6.665642887357601243e-01,4.871679992788124913e-01,9.384144781985144235e-01
5.020000000000000018e-01,3.189510766248748741e-02,1.066743262584461505e+00,7.367433004743723091e-01,1.430481314897780853e+00
5.030000000000000027e-01,1.039581594513218521e+00,1.075186064922058815e+00,4.452816190635369709e-01,1.207263052317260499e+00
5.040000000000000036e-01,1.004324649776807910e+00,7.722803694237324601e-01,-3.059721287268826195e-01,1.065907096431467860e+00
5.050000000000000044e-01,-2.800811974638209856e-01,3.975673177702254701e-01,-1.124319760550154257e+00,9.165807057949953984e-01
5.060000000000000053e-01,1.003809476143573853e+00,2.172259769559385933e-01,-1.589724666466814984e+00,5.651329977616432743e-01
5.070000000000000062e-01,1.453281984558406070e-01,3.775536132771947218e-01,-1.537311798046988143e+00,5.112734293316641976e-01
5.080000000000000071e-01,2.154098222725233935e-01,8.239438074128588863e-01,-1.110556659206215269e+00,4.454796090975542411e-01
5.090000000000000080e-01,2.208519858726235796e+00,1.329342273185655898e+00,-6.026087624346526672e-01,6.489866494361502536e-01
5.100000000000000089e-01,1.695788446289689722e+00,1.616796077701752932e+00,-2.667036428431504014e-01,1.381962078959159790e+00
5.110000000000000098e-01,1.671530117284494299e+00,1.509685616770085392e+00,-2.259316161465055872e-01,1.684597254250926879e+00
5.120000000000000107e-01,1.922857856037233137e+00,1.028200429655094394e+00,-4.677157530955773357e-01,1.465877372262053280e+00
5.130000000000000115e-01,1.406461656687535700e-01,3.797368028694625974e-01,-8.455718657684332396e-01,9.540733121786080240e-01
5.140000000000000124e-01,-4.692230786824969080e-01,-1.516252626244890545e-01,-1.104188353935993350e+00,-5.267483239856218802e-02
5.150000000000000133e-01,3.072332431797661356e-01,-3.567225670316592767e-01,-1.003837751271357437e+00,-7.759101103662365828e-01
5.160000000000000142e-01,-9.569387785201979302e-01,-2.118943383069165354e-01,-5.018760354220851427e-01,-8.806332702568311355e-01
5.170000000000000151e-01,-3.037610919274706667e-02,1.112924014860778577e-01,1.763006774345339811e-01,-9.067168009236471482e-01
5.180000000000000160e-01,1.391591318438003544e+00,3.423396606865510838e-01,6.865067283016695887e-01,-4.506875043775407930e-01
5.190000000000000169e-01,-4.441261616172871296e-01,2.618217839450285855e-01,8.331421590709486846e-01,1.162908544716390324e-01
5.200000000000000178e-01,5.509440881719956939e-02,-1.763355756877302283e-01,6.998583887230745981e-01,-1.321232783626276330e-01
5.210000000000000187e-01,-2.634317218227267832e-01,-8.167018909163952234e-01,5.213849345411410985e-01,-5.537758681289207674e-01
5.220000000000000195e-01,-1.736684618830929949e+00,-1.383687195445037155e+00,4.620086267362061294e-01,-9.493114917063081304e-01
5.230000000000000204e-01,-1.327484191546343784e+00,-1.628395195788040706e+00,5.378637342122924991e-01,-1.519799422222857244e+00
5.240000000000000213e-01,-8.576635569004389392e-01,-1.461470224878785640e+00,7.175086182793876111e-01,-1.584388751882797042e+00
5.250000000000000222e-01,-1.608458593881253007e+00,-1.000000000000035749e+00,1.013575170086195021e+00,-1.274323658124594250e+00
5.260000000000000231e-01,-3.708955892233951612e-01,-5.031042765786137849e-01,1.408418640965254376e+00,-1.017550380651485842e+00
5.270000000000000240e-01,-2.947603798390199814e-02,-2.311577759884655414e-01,1.720351900066511952e+00,-4.940913708405066940e-01
5.280000000000000249e-01,-6.056820163832814519e-01,-3.049686555589471437e-01,1.655449763546575026e+00,-4.443728488703357904e-02
5.290000000000000258e-01,1.510137410838969900e-02,-6.412353639263925764e-01,1.073286893796095542e+00,-3.297524612926386323e-03
5.300000000000000266e-01,-6.485832407321791004e-01,-9.992349288971934529e-01,1.996506162739062062e-01,-5.851664343370940186e-02
5.310000000000000275e-01,-1.539571252675493884e+00,-1.113380367075159194e+00,-4.848328251025980085e-01,-3.866029018471705547e-01
5.320000000000000284e-01,-5.358064806550082437e-01,-8.397194350162714427e-01,-6.269761995126945653e-01,-7.390342272129608592e-01
5.330000000000000293e-01,-3.072443682755638394e-01,-2.368734405447381342e-01,-2.868439157315723076e-01,-4.734599601016266091e-01
5.340000000000000302e-01,-2.797394080200342192e-01,4.625608054354644616e-01,1.490721677357853270e-01,2.641725496899618997e-02
5.350000000000000311e-01,1.840064296044146008e+00,9.747565557815509596e-01,3.094447889099024018e-01,6.441524815017799499e-01
5.360000000000000320e-01,5.410040715208992435e-01,1.115132610827930915e+00,8.830785500540908051e-02,1.327851231016755618e+00
5.370000000000000329e-01,6.533380177228873542e-01,8.951111766279852278e-01,-3.857267722955991518e-01,1.302875146267045814e+00
5.380000000000000338e-01,1.255951720931209881e+00,5.128260558965181959e-01,-9.312212168494350406e-01,9.919769522083428104e-01
5.390000000000000346e-01,-3.436188467003529201e-01,2.429277433176545431e-01,-1.402729045760391369e+00,7.630443820423806756e-01
5.400000000000000355e-01,1.732386391145073201e-01,2.853169548885331475e-01,-1.653703568825371839e+00,2.728297244850955705e-01
5.410000000000000364e-01,9.643572330815586291e-01,6.548871294432733192e-01,-1.542231409305522938e+00,1.644215418398150552e-01
5.420000000000000373e-01,1.587758229109069164e-01,1.172109649443653590e+00,-1.059967396124425587e+00,4.561674320537782434e-01
5.430000000000000382e-01,2.035886285586055333e+00,1.559612708980028017e+00,-4.442721822419987698e-01,7.525507984556911723e-01
5.440000000000000391e-01,2.493779763007538008e+00,1.592428127976102559e+00,-7.892575303848994861e-02,1.419977603467462268e+00
5.450000000000000400e-01,4.786096126376149229e-01,1.220466670979694968e+00,-2.039698065731638532e-01,1.647222645382507178e+00
5.460000000000000409e-01,1.277616388337807107e+00,5.968138424337121606e-01,-7.047216719585647215e-01,9.293743582390104896e-01
5.470000000000000417e-01,4.878945833685016664e-01,-3.532474964053622379e-03,-1.194648977809683377e+00,3.128273608315945697e-01
5.480000000000000426e-01,-1.432795290692499002e+00,-3.304941572151079976e-01,-1.309177593617624424e+00,-3.514972342074308975e-01
5.490000000000000435e-01,-1.127508959115225418e-01,-2.918016595643680433e-01,-9.456531480052312588e-01,-1.123691257896546558e+00
5.500000000000000444e-01,-1.281410103107130140e-02,-8.795173650943760869e-16,-2.716729723640429195e-01,-1.051673170171086191e+00
5.510000000000000453e-01,-8.284898021050222106e-01,2.918016595643520006e-01,4.379074291323653001e-01,-6.859741950452316051e-01
5.520000000000000462e-01,1.023218034380381392e+00,3.304941572151194329e-01,9.520197128854834823e-01,-4.669476795617772402e-01
5.530000000000000471e-01,-6.132370562055233787e-01,3.532474964056286915e-03,1.144686915066951860e+00,-1.824155466885630794e-01
5.540000000000000480e-01,-1.223051201333970717e+00,-5.968138424336588699e-01,1.015680872851279171e+00,-5.163775320300061367e-01
5.550000000000000488e-01,-6.082633877260694710e-01,-1.220466670979651891e+00,6.979899302179152221e-01,-1.097537211696448356e+00
5.560000000000000497e-01,-1.932656967119996017e+00,-1.592428127976101671e+00,4.214052138902584788e-01,-1.307551108639899651e+00
5.570000000000000506e-01,-1.968637179819941352e+00,-1.559612708980047113e+00,3.977767418567405011e-01,-1.592849727346613342e+00
5.580000000000000515e-01,-6.982027447389296260e-01,-1.172109649443694002e+00,6.822723028034753945e-01,-1.562167525643989530e+00
5.590000000000000524e-01,-1.289899462846228806e+00,-6.548871294432758727e-01,1.128829341926482321e+00,-1.000490860448274066e+00
5.600000000000000533e-01,4.564790378353014710e-01,-2.853169548885509110e-01,1.479999773753623238e+00,-3.594981020820148809e-01
5.610000000000000542e-01,5.274796371285617180e-01,-2.429277433176437739e-01,1.515138701690101675e+00,3.955708621587918916e-01
5.620000000000000551e-01,-1.759902828899483573e+00,-5.128260558965163085e-01,1.167998276969919980e+00,4.564892609890733866e-01
5.629999999999999449e-01,-6.250690979043421747e-01,-8.951111766279313819e-01,5.628435420381568965e-01,-3.413158997645452941e-01
5.639999999999999458e-01,-2.130095237902529526e-03,-1.115132610827921811e+00,-3.358324175186726268e-02,-4.764337737294933595e-01
5.649999999999999467e-01,-1.732471106869746480e+00,-9.747565557816043613e-01,-3.353653765048539848e-01,-2.032042533597417377e-01
5.659999999999999476e-01,3.278338708104315824e-01,-4.625608054355657695e-01,-2.146888362847127751e-01,-2.048103214264218042e-01
5.669999999999999485e-01,7.616156024697993132e-01,2.368734405446290547e-01,1.763435940655609935e-01,3.355135132650566288e-01
5.679999999999999494e-01,3.759679199752550272e-01,8.397194350161988341e-01,4.807510611717081273e-01,1.022280674488904140e+00
5.689999999999999503e-01,2.023292649562405732e+00,1.113380367075148092e+00,3.920746707512105522e-01,1.368894442285583990e+00
5.699999999999999512e-01,1.069897337555737016e+00,9.992349288972363075e-01,-1.123846224458630166e-01,1.667859744285510981e+00
5.709999999999999520e-01,-5.205733136710206932e-02,6.412353639264541938e-01,-7.734045098923685302e-01,1.325334182306776132e+00
5.719999999999999529e-01,9.961765712830632502e-01,3.049686555589838921e-01,-1.283353502775292032e+00,6.324597357590668878e-01
5.729999999999999538e-01,1.401202859073066853e-02,2.311577759884495542e-01,-1.503995737071793570e+00,4.002682560479171592e-01
5.739999999999999547e-01,1.396346038584487248e-01,5.031042765785480597e-01,-1.465215206975139406e+00,2.542992194788200599e-01
5.749999999999999556e-01,1.481081876295633704e+00,9.999999999999533706e-01,-1.223432081503278646e+00,3.425950806195610099e-01
5.759999999999999565e-01,9.211275534584466573e-01,1.461470224878731239e+00,-8.067824089430217782e-01,8.147788980901886635e-01
5.769999999999999574e-01,1.371041110917124328e+00,1.628395195788046479e+00,-3.186908566683080424e-01,1.033586423560258094e+00
5.779999999999999583e-01,2.171497197148976710e+00,1.383687195445105544e+00,-1.108238853465995898e-02,1.167980926445066459e+00
5.789999999999999591e-01,9.206682503857686883e-02,8.167018909164970308e-01,-1.230541212501492510e-01,1.073835296851159304e+00
5.799999999999999600e-01,3.779361733531618195e-01,1.763355756878206004e-01,-5.963308408644572012e-01,3.156939323560739030e-01
5.809999999999999609e-01,3.593942063354568783e-01,-2.618217839449865636e-01,-1.013478261604967123e+00,-2.788114697429987521e-01
5.819999999999999618e-01,-1.197044623919716999e+00,-3.423396606865667380e-01,-9.134576645958546459e-01,-6.106430057421523561e-01
5.829999999999999627e-01,-1.732940409054576358e-01,-1.112924014861282479e-01,-2.220168135574129564e-01,-1.011689051844079312e+00
5.839999999999999636e-01,4.877727539150995550e-01,2.118943383068735420e-01,6.433436844610878058e-01,-8.088797920490881088e-01
5.849999999999999645e-01,-3.858743288450997566e-01,3.567225670316617192e-01,1.128211309525374739e+00,-3.283480451137699152e-01
5.859999999999999654e-01,6.516473943059206686e-01,1.516252626245498947e-01,1.010194501958220803e+00,-1.909133630835216089e-01
5.869999999999999662e-01,-6.421997242308008502e-01,-3.797368028693633990e-01,5.350158391430831495e-01,-2.423913802873908230e-01
5.879999999999999671e-01,-1.557969784925007595e+00,-1.028200429654999137e+00,1.469734694429190580e-01,-7.638976212282816425e-01
5.889999999999999680e-01,-1.038124154678716105e+00,-1.509685616770036098e+00,1.223701595831414718e-01,-1.406559683922186776e+00
5.899999999999999689e-01,-1.842277065903360711e+00,-1.616796077701769363e+00,4.392668055920910253e-01,-1.577979842576919367e+00
5.909999999999999698e-01,-1.697878184681250513e+00,-1.329342273185724066e+00,9.048265762962135472e-01,-1.596040642982975433e+00
5.919999999999999707e-01,2.277391697454795860e-01,-8.239438074129405987e-01,1.317908895156195692e+00,-1.172786741679145983e+00
5.929999999999999716e-01,-8.026195589586976320e-01,-3.775536132772462361e-01,1.525008441089713118e+00,-3.395518385681097207e-01
5.939999999999999725e-01,-7.763586469767194131e-01,-2.172259769559355957e-01,1.427131212531548510e+00,-1.050839014277638039e-01
5.949999999999999734e-01,9.641956737125756405e-02,-3.975673177701761207e-01,1.020824695397657633e+00,-1.714227366697037291e-01
5.959999999999999742e-01,-1.038951847965938979e+00,-7.722803694236722860e-01,4.462026753950719127e-01,-8.526543931387690900e-02
5.969999999999999751e-01,-1.096230256259853819e+00,-1.075186064922031282e+00,-6.154555550940035702e-02,-3.103143197652922791e-01
5.979999999999999760e-01,-4.156012431965994680e-01,-1.066743262584493923e+00,-3.174128410998283134e-01,-4.810389470129244893e-01
5.989999999999999769e-01,-9.658567649281375456e-01,-6.665642887358489421e-01,-2.912353853441597695e-01,-3.018692158669498693e-01
5.999999999999999778e-01,2.296457619527737803e-01,-7.075441613010339754e-14,-8.669634666167118364e-02,-1.586711332029577814e-02
6.009999999999999787e-01,1.282850329263606648e+00,6.665642887357363655e-01,1.401290898129224083e-01,6.438190476836289644e-01
6.019999999999999796e-01,4.862942506077972959e-01,1.066743262584453067e+00,2.263714082797393390e-01,1.291568991991333792e+00
6.029999999999999805e-01,9.087315968589863013e-01,1.075186064922066365e+00,2.166422553620197394e-02,1.300398020892079787e+00
6.039999999999999813e-01,1.176809813915170810e+00,7.722803694237485583e-01,-5.303471993481985169e-01,1.166226458398599508e+00
6.049999999999999822e-01,-3.395185362279156682e-01,3.975673177702386263e-01,-1.262972694107995952e+00,9.289529371931498636e-01
6.059999999999999831e-01,6.848483802806631937e-01,2.172259769559393705e-01,-1.790687162176523683e+00,4.608979273101748708e-01
6.069999999999999840e-01,1.137254432943812121e+00,3.775536132771811770e-01,-1.758975160167933538e+00,4.994706729823918945e-01
6.079999999999999849e-01,1.407318211765160032e-01,8.239438074128371259e-01,-1.164326447246412100e+00,7.441751717006510614e-01
6.089999999999999858e-01,2.068171113818085161e+00,1.329342273185637469e+00,-4.186423436464270509e-01,8.437299077857858265e-01
6.099999999999999867e-01,1.284797949437719300e+00,1.616796077701748491e+00,-3.661630387643509399e-02,1.178923518842619034e+00
6.109999999999999876e-01,8.156001375486149341e-01,1.509685616770098271e+00,-2.131459234958072990e-01,1.164895080116946646e+00
6.119999999999999885e-01,1.593165154402738537e+00,1.028200429655119930e+00,-7.012456023353514922e-01,8.172343540653657090e-01
6.129999999999999893e-01,7.197147193246836716e-01,3.797368028694890763e-01,-1.081795658279106842e+00,6.644302411320851531e-01
6.139999999999999902e-01,-7.257606912464765747e-01,-1.516252626244728452e-01,-1.118908795589391714e+00,1.298921249649598042e-01
6.149999999999999911e-01,4.730418460824158955e-01,-3.567225670316586106e-01,-8.577678916394030351e-01,-5.673897958328869562e-01
6.159999999999999920e-01,-3.781705128541928973e-01,-2.118943383069279707e-01,-4.470536982763718692e-01,-6.763008129680501135e-01
6.169999999999999929e-01,2.824520603379845896e-02,1.112924014860643823e-01,3.693210992010206861e-02,-5.771540803498359518e-01
6.179999999999999938e-01,7.503572349655963647e-01,3.423396606865469205e-01,5.558479977327287491e-01,-3.606133368205975409e-01
6.189999999999999947e-01,-2.257616155285074311e-01,2.618217839450397433e-01,9.831957501528070242e-01,-1.161598087076591151e-01
6.199999999999999956e-01,1.242569263502635302e-03,-1.763355756877060809e-01,1.125455265712101971e+00,-2.706615866516203228e-01
6.209999999999999964e-01,-2.149001536823689773e-01,-8.167018909163680229e-01,9.161894649264943347e-01,-5.073783433747866001e-01
6.219999999999999973e-01,-2.028458566366442284e+00,-1.383687195445018947e+00,5.568617236227993983e-01,-9.365639713848021852e-01
6.229999999999999982e-01,-1.354998840065746668e+00,-1.628395195788039373e+00,3.945665810565054388e-01,-1.613540285339822411e+00
6.239999999999999991e-01,-1.337586606468150752e+00,-1.461470224878800295e+00,6.223846651568699651e-01,-1.753640799783399373e+00
6.250000000000000000e-01,-1.940874676587021286e+00,-1.000000000000017764e+00,1.105578015408296810e+00,-1.534463724709932642e+00
6.260000000000000009e-01,-2.769703025461866391e-02,-5.031042765786311044e-01,1.500022996917074636e+00,-1.172560106706251881e+00
6.270000000000000018e-01,-1.305544613361327155e-01,-2.311577759884697603e-01,1.532949784883008482e+00,-3.727566320974561309e-01
6.280000000000000027e-01,-9.310524814708536212e-01,-3.049686555589551373e-01,1.184888064780802885e+00,6.421380167990134447e-02
6.290000000000000036e-01,2.564705278415057577e-01,-6.412353639263761451e-01,6.434144723649350972e-01,-1.782147738355877031e-02
6.300000000000000044e-01,-9.308799471543883763e-01,-9.992349288971820176e-01,1.361379478619710315e-01,-3.424154490073036405e-02
6.310000000000000053e-01,-1.853763498026303802e+00,-1.113380367075156752e+00,-1.823352736032301524e-01,-4.266312380737884991e-01
6.320000000000000062e-01,2.618361921608939324e-01,-8.397194350162908716e-01,-2.507075833588890967e-01,-6.993696523467363146e-01
6.330000000000000071e-01,-4.497053529027913998e-01,-2.368734405447672220e-01,-9.076945524851341707e-02,-1.466591743048582253e-01
6.340000000000000080e-01,8.071361516581648798e-02,4.625608054354864440e-01,1.843538196939493168e-01,3.670472079300516333e-01
6.350000000000000089e-01,1.583895280698108143e+00,9.747565557815367487e-01,3.705545116833242059e-01,8.062537528518505248e-01
6.360000000000000098e-01,5.904923904398484691e-01,1.115132610827933579e+00,2.519282717280157402e-01,1.329256058864372703e+00
6.370000000000000107e-01,8.974233607738332230e-01,8.951111766279735704e-01,-2.542210078805822726e-01,1.316948381750901564e+00
6.380000000000000115e-01,1.459603354233580674e+00,5.128260558965336280e-01,-9.965209725178549860e-01,1.167872021090594625e+00
6.390000000000000124e-01,-4.510531085476519597e-01,2.429277433176600942e-01,-1.632134140329697614e+00,9.422922626158780623e-01
6.400000000000000133e-01,2.873779934805710812e-01,2.853169548885405860e-01,-1.822800358375240792e+00,3.236621974075104546e-01
6.410000000000000142e-01,1.351844411522829192e+00,6.548871294432531132e-01,-1.474357774920168174e+00,2.446876223106637660e-01
6.420000000000000151e-01,1.759676675316283190e-01,1.172109649443632939e+00,-8.337949113031546400e-01,6.415717738083419608e-01
6.430000000000000160e-01,1.760495354840783566e+00,1.559612708980036011e+00,-3.442729478253283015e-01,8.048808155214119964e-01
6.440000000000000169e-01,1.934765396463415721e+00,1.592428127976110108e+00,-3.339918100007860935e-01,1.155813439371720541e+00
6.450000000000000178e-01,7.402518875650676566e-02,1.220466670979717394e+00,-7.609515097669267147e-01,1.172797155991450513e+00
6.460000000000000187e-01,1.105085231039918181e+00,5.968138424336898451e-01,-1.237721262374369191e+00,5.216168784355066368e-01
6.470000000000000195e-01,2.077317828816128975e-01,-3.532474964033083253e-03,-1.336254629743978573e+00,9.745052096081954773e-02
6.480000000000000204e-01,-1.457290885517576573e+00,-3.304941572151020579e-01,-9.159119929142414129e-01,-4.395485749814252996e-01
6.490000000000000213e-01,1.566600972058364016e-01,-2.918016595643613265e-01,-2.017252112744226666e-01,-1.054622910849799089e+00
6.500000000000000222e-01,-2.177237796610805368e-02,-1.499190515185531917e-14,4.357674559284955840e-01,-8.407036533858400773e-01
6.510000000000000231e-01,-1.078175215255541719e+00,2.918016595643436739e-01,7.764742076358790435e-01,-5.656093437526261702e-01
6.520000000000000240e-01,1.137340215131770194e+00,3.304941572151146589e-01,8.436670101892604912e-01,-4.895400401277616442e-01
6.530000000000000249e-01,-1.770002505310221408e-01,3.532474964076826041e-03,7.661227122666496303e-01,-7.663376608177327465e-02
6.540000000000000258e-01,-9.048174495084937430e-01,-5.968138424336313363e-01,6.195688692647980389e-01,-1.701127364118583118e-01
6.550000000000000266e-01,-5.692861904064917544e-01,-1.220466670979669876e+00,4.251583247297689994e-01,-7.517019312418214971e-01
6.560000000000000275e-01,-2.418342683766428358e+00,-1.592428127976094121e+00,2.680561097356998213e-01,-1.267750526223848873e+00
6.570000000000000284e-01,-1.649754400992216041e+00,-1.559612708980056883e+00,3.335006510717150041e-01,-1.768954995356745830e+00
6.580000000000000293e-01,-7.550089541313886876e-01,-1.172109649443676904e+00,7.528073552928136181e-01,-1.608221925895236382e+00
6.590000000000000302e-01,-1.166864001803987083e+00,-6.548871294432960788e-01,1.410706032605193894e+00,-9.131561082111615546e-01
6.600000000000000311e-01,-4.542430621388747758e-01,-2.853169548885602369e-01,1.940460731381695059e+00,-4.626831427906495930e-01
6.610000000000000320e-01,1.512425732395503153e-01,-2.429277433176482148e-01,1.961690215024868511e+00,-5.966580305334326373e-02
6.620000000000000329e-01,-1.200086985741924739e+00,-5.128260558965009874e-01,1.378082099876999589e+00,1.354754720038048588e-01
6.630000000000000338e-01,-3.673364611966883353e-01,-8.951111766279429283e-01,4.728395689680410241e-01,-1.115089808890054601e-01
6.640000000000000346e-01,-6.841394181394164775e-01,-1.115132610827928250e+00,-2.819721466786926922e-01,-2.107661762236617831e-01
6.650000000000000355e-01,-1.836191386321208263e+00,-9.747565557815670578e-01,-5.412993995526260704e-01,-3.586579455488796975e-01
6.660000000000000364e-01,-4.144614827482216990e-01,-4.625608054355437870e-01,-2.954542609419998911e-01,-5.873991313724206131e-01
6.670000000000000373e-01,6.918890554210138655e-01,2.368734405447053826e-01,1.593935019371987283e-01,-2.838874681605085826e-02
6.680000000000000382e-01,9.708931185157504418e-02,8.397194350162496823e-01,4.436864676335286473e-01,8.326404398590735445e-01
6.690000000000000391e-01,1.692672887746648369e+00,1.113380367075150534e+00,3.345958258386275697e-01,1.294645436704411345e+00
6.700000000000000400e-01,1.326329600596927172e+00,9.992349288972063315e-01,-1.322236640040315991e-01,1.666627373461198935e+00
6.710000000000000409e-01,-3.978353679751712724e-01,6.412353639264111171e-01,-7.319013323835937834e-01,1.436100998936551187e+00
