Frequency [Hz],FIR,IIR
2.578754578754578688e+02,-7.415578822693615280e+01,-7.303573203041056061e+00
2.579975579975579763e+02,-7.661374104094831239e+01,-7.314437428350228032e+00
2.581196581196580837e+02,-8.020937085408199607e+01,-7.325308270156428492e+00
2.582417582417582480e+02,-8.665629464989410735e+01,-7.336185723641229117e+00
2.583638583638583555e+02,-1.058752305373080276e+02,-7.347069784004861326e+00
2.584859584859584629e+02,-8.497956363906831712e+01,-7.357960446466252691e+00
2.586080586080586272e+02,-7.943676248610793778e+01,-7.368857706263082008e+00
2.587301587301587347e+02,-7.616974819740246971e+01,-7.379761558651804165e+00
2.588522588522588421e+02,-7.389736951677758725e+01,-7.390671998907726525e+00
2.589743589743589496e+02,-7.219819316917373442e+01,-7.401589022325035572e+00
2.590964590964591139e+02,-7.088088313708868782e+01,-7.412512624216852863e+00
2.592185592185592213e+02,-6.984275824619760442e+01,-7.423442799915234147e+00
2.593406593406593288e+02,-6.902281974969434941e+01,-7.434379544771315906e+00
2.594627594627594362e+02,-6.838241259740641453e+01,-7.445322854155249637e+00
2.595848595848596005e+02,-6.789608278662814200e+01,-7.456272723456317308e+00
2.597069597069597080e+02,-6.754682869152615865e+01,-7.467229148082932255e+00
2.598290598290598155e+02,-6.732347895896084822e+01,-7.478192123462720886e+00
2.599511599511599229e+02,-6.721920568102397908e+01,-7.489161645042543114e+00
2.600732600732600872e+02,-6.723070694265599911e+01,-7.500137708288542093e+00
2.601953601953601947e+02,-6.735783620602674659e+01,-7.511120308686175306e+00
2.603174603174603021e+02,-6.760358622914900195e+01,-7.522109441740276736e+00
2.604395604395604096e+02,-6.797442363987241265e+01,-7.533105102975095946e+00
2.605616605616605739e+02,-6.848105703252937815e+01,-7.544107287934331829e+00
2.606837606837606813e+02,-6.913984545028415596e+01,-7.555115992181155704e+00
2.608058608058607888e+02,-6.997528185754111973e+01,-7.566131211298312564e+00
2.609279609279608962e+02,-7.102447211768148350e+01,-7.577152940888110422e+00
2.610500610500610605e+02,-7.234569699425816225e+01,-7.588181176572470932e+00
2.611721611721611680e+02,-7.403633287327998858e+01,-7.599215913992977356e+00
2.612942612942612755e+02,-7.627570394284317956e+01,-7.610257148810920746e+00
2.614163614163613829e+02,-7.945088153168606482e+01,-7.621304876707338138e+00
2.615384615384615472e+02,-8.468864166107803726e+01,-7.632359093383046300e+00
2.616605616605616547e+02,-1.004817659870749083e+02,-7.643419794558665714e+00
2.617826617826617621e+02,-8.811100324135382778e+01,-7.654486975974720053e+00
2.619047619047618696e+02,-8.117307273254695588e+01,-7.665560633391602430e+00
2.620268620268620339e+02,-7.745191208975197128e+01,-7.676640762589660660e+00
2.621489621489621413e+02,-7.494923186947414706e+01,-7.687727359369221247e+00
2.622710622710622488e+02,-7.310757188692872433e+01,-7.698820419550641780e+00
2.623931623931624131e+02,-7.169108384595644168e+01,-7.709919938974325149e+00
2.625152625152625205e+02,-7.057815902993039003e+01,-7.721025913500784377e+00
2.626373626373626280e+02,-6.969834325140972453e+01,-7.732138339010651507e+00
2.627594627594627354e+02,-6.900769265302791666e+01,-7.743257211404763751e+00
2.628815628815628997e+02,-6.847752283653818495e+01,-7.754382526604144843e+00
2.630036630036630072e+02,-6.808870282108131278e+01,-7.765514280550073423e+00
2.631257631257631147e+02,-6.782855005636501744e+01,-7.776652469204120344e+00
2.632478632478632221e+02,-6.768907583556132579e+01,-7.787797088548189528e+00
2.633699633699633864e+02,-6.766600305447769870e+01,-7.798948134584543723e+00
2.634920634920634939e+02,-6.775827911650273450e+01,-7.810105603335816937e+00
2.636141636141636013e+02,-6.796796018872068146e+01,-7.821269490845113914e+00
2.637362637362637088e+02,-6.830043880322068617e+01,-7.832439793176009246e+00
2.638583638583638731e+02,-6.876507039373929331e+01,-7.843616506412568690e+00
2.639804639804639805e+02,-6.937636248739772782e+01,-7.854799626659401568e+00
2.641025641025640880e+02,-7.015607737033876390e+01,-7.865989150041707845e+00
2.642246642246641954e+02,-7.113698337506735925e+01,-7.877185072705307434e+00
2.643467643467643597e+02,-7.236988182256369839e+01,-7.888387390816664180e+00
2.644688644688644672e+02,-7.393787653119665038e+01,-7.899596100562916945e+00
2.645909645909645747e+02,-7.598900722051892842e+01,-7.910811198151938228e+00
2.647130647130646821e+02,-7.882551145302004159e+01,-7.922032679812353706e+00
2.648351648351648464e+02,-8.323372172472321040e+01,-7.933260541793586640e+00
2.649572649572649539e+02,-9.291563059200737484e+01,-7.944494780365865871e+00
2.650793650793650613e+02,-9.245566150780624071e+01,-7.955735391820279112e+00
2.652014652014651688e+02,-8.312366770560144857e+01,-7.966982372468834228e+00
2.653235653235653331e+02,-7.881137016574818688e+01,-7.978235718644436147e+00
2.654456654456654405e+02,-7.603451878620303717e+01,-7.989495426700958802e+00
2.655677655677655480e+02,-7.403097064044493436e+01,-8.000761493013261116e+00
2.656898656898656554e+02,-7.250509005108497718e+01,-8.012033913977251842e+00
2.658119658119658197e+02,-7.131138136500939595e+01,-8.023312686009871797e+00
2.659340659340659272e+02,-7.036793301718913085e+01,-8.034597805549148930e+00
2.660561660561660347e+02,-6.962458024251483835e+01,-8.045889269054260495e+00
2.661782661782661421e+02,-6.904892917706466449e+01,-8.057187073005522393e+00
2.663003663003663064e+02,-6.861945613605152516e+01,-8.068491213904442461e+00
2.664224664224664139e+02,-6.832181719990748547e+01,-8.079801688273738236e+00
2.665445665445665213e+02,-6.814677788759988175e+01,-8.091118492657390249e+00
2.666666666666666856e+02,-6.808904288150115747e+01,-8.102441623620663336e+00
2.667887667887667931e+02,-6.814664194884893789e+01,-8.113771077750124405e+00
2.669108669108669005e+02,-6.832071201111573089e+01,-8.125106851653690399e+00
2.670329670329670080e+02,-6.861562219593668033e+01,-8.136448941960663817e+00
2.671550671550671723e+02,-6.903947213978459274e+01,-8.147797345321738050e+00
2.672771672771672797e+02,-6.960509045120505789e+01,-8.159152058409048891e+00
2.673992673992673872e+02,-7.033181610353045699e+01,-8.170513077916199407e+00
2.675213675213674946e+02,-7.124865245604641473e+01,-8.181880400558295463e+00
2.676434676434676589e+02,-7.240007196987842519e+01,-8.193254023071975922e+00
2.677655677655677664e+02,-7.385748831015649785e+01,-8.204633942215405540e+00
2.678876678876678739e+02,-7.574447086231536730e+01,-8.216020154768372663e+00
2.680097680097679813e+02,-7.830162441788178285e+01,-8.227412657532264362e+00
2.681318681318681456e+02,-8.210176057641368175e+01,-8.238811447330121496e+00
2.682539682539682531e+02,-8.923592745709822793e+01,-8.250216521006645820e+00
2.683760683760683605e+02,-1.002184600666573999e+02,-8.261627875428246170e+00
2.684981684981684680e+02,-8.539192891366906224e+01,-8.273045507483075767e+00
2.686202686202686323e+02,-8.027408106119473530e+01,-8.284469414081044647e+00
2.687423687423687397e+02,-7.716430025376152457e+01,-8.295899592153840985e+00
2.688644688644688472e+02,-7.497470309765012075e+01,-8.307336038654973720e+00
2.689865689865689546e+02,-7.332723735502982265e+01,-8.318778750559804536e+00
2.691086691086691189e+02,-7.204579023945487393e+01,-8.330227724865569172e+00
2.692307692307692264e+02,-7.103441905003144541e+01,-8.341682958591398744e+00
2.693528693528693339e+02,-7.023558286966189712e+01,-8.353144448778332176e+00
2.694749694749694413e+02,-6.961259963936113593e+01,-8.364612192489413900e+00
2.695970695970696056e+02,-6.914124020662718806e+01,-8.376086186809629908e+00
2.697191697191697131e+02,-6.880532228864642263e+01,-8.387566428845984134e+00
2.698412698412698205e+02,-6.859426466808658063e+01,-8.399052915727514446e+00
2.699633699633699280e+02,-6.850170007409499817e+01,-8.410545644605342375e+00
2.700854700854700923e+02,-6.852472056698398717e+01,-8.422044612652669571e+00
2.702075702075701997e+02,-6.866355281145781930e+01,-8.433549817064786680e+00
2.703296703296703072e+02,-6.892158293633774235e+01,-8.445061255059162164e+00
2.704517704517704715e+02,-6.930573697542138234e+01,-8.456578923875429865e+00
2.705738705738705789e+02,-6.982731177773078457e+01,-8.468102820775392559e+00
2.706959706959706864e+02,-7.050348323453549426e+01,-8.479632943043091231e+00
2.708180708180707938e+02,-7.135996638438595596e+01,-8.491169287984806857e+00
2.709401709401709581e+02,-7.243583833842797048e+01,-8.502711852929111913e+00
2.710622710622710656e+02,-7.379284181644995044e+01,-8.514260635226838403e+00
2.711843711843711731e+02,-7.553512012594785574e+01,-8.525815632251152465e+00
2.713064713064712805e+02,-7.785735541868329790e+01,-8.537376841397591676e+00
2.714285714285714448e+02,-8.119072925508589833e+01,-8.548944260084038405e+00
2.715506715506715523e+02,-8.686202225134131538e+01,-8.560517885750769551e+00
2.716727716727716597e+02,-1.101302854298826475e+02,-8.572097715860495626e+00
2.717948717948717672e+02,-8.816622330221976256e+01,-8.583683747898357197e+00
2.719169719169719315e+02,-8.187613567717875185e+01,-8.595275979371994168e+00
2.720390720390720389e+02,-7.835209176186461377e+01,-8.606874407811490713e+00
2.721611721611721464e+02,-7.594583671365838029e+01,-8.618479030769488958e+00
2.722832722832722538e+02,-7.416207797529152401e+01,-8.630089845821144579e+00
2.724053724053724181e+02,-7.278475484646477867e+01,-8.641706850564208509e+00
2.725274725274725256e+02,-7.170053836817433535e+01,-8.653330042618977203e+00
2.726495726495726331e+02,-7.084306578130221510e+01,-8.664959419628393889e+00
2.727716727716727405e+02,-7.017066294294083661e+01,-8.676594979258011264e+00
2.728937728937729048e+02,-6.965602215551436416e+01,-8.688236719196071434e+00
2.730158730158730123e+02,-6.928091387123329525e+01,-8.699884637153447287e+00
2.731379731379731197e+02,-6.903329069466715850e+01,-8.711538730863763291e+00
2.732600732600732272e+02,-6.890564772105194891e+01,-8.723198998083335098e+00
2.733821733821733915e+02,-6.889411026187238463e+01,-8.734865436591256582e+00
2.735042735042734989e+02,-6.899799543644238042e+01,-8.746538044189355432e+00
2.736263736263736064e+02,-6.921973719268544301e+01,-8.758216818702281969e+00
2.737484737484737138e+02,-6.956515666505423212e+01,-8.769901757977496715e+00
2.738705738705738781e+02,-7.004414421782418287e+01,-8.781592859885282820e+00
2.739926739926739856e+02,-7.067193348475258574e+01,-8.793290122318797586e+00
2.741147741147740931e+02,-7.147134992811608356e+01,-8.804993543194060024e+00
2.742368742368742005e+02,-7.247683845297686389e+01,-8.816703120450014808e+00
2.743589743589743648e+02,-7.374206755133032232e+01,-8.828418852048518062e+00
2.744810744810744723e+02,-7.535555446695724413e+01,-8.840140735974367558e+00
2.746031746031745797e+02,-7.747702487596221488e+01,-8.851868770235331141e+00
2.747252747252747440e+02,-8.043961543285365678e+01,-8.863602952862171591e+00
2.748473748473748515e+02,-8.514720441329201606e+01,-8.875343281908641302e+00
2.749694749694749589e+02,-9.653187312729434666e+01,-8.887089755451537343e+00
2.750915750915750664e+02,-9.185393921401741579e+01,-8.898842371590712119e+00
2.752136752136752307e+02,-8.367072821279461436e+01,-8.910601128449066266e+00
2.753357753357753381e+02,-7.961502634349062646e+01,-8.922366024172612597e+00
2.754578754578754456e+02,-7.695253076410334359e+01,-8.934137056930458343e+00
2.755799755799755530e+02,-7.501452100660384303e+01,-8.945914224914861990e+00
2.757020757020757173e+02,-7.353172621200937442e+01,-8.957697526341224403e+00
2.758241758241758248e+02,-7.236898861568272423e+01,-8.969486959448115471e+00
2.759462759462759323e+02,-7.144929502043927982e+01,-8.981282522497298970e+00
2.760683760683760397e+02,-7.072511659313964572e+01,-8.993084213773748559e+00
2.761904761904762040e+02,-7.016561981704354878e+01,-9.004892031585683299e+00
2.763125763125763115e+02,-6.975028074168795911e+01,-9.016705974264557000e+00
2.764346764346764189e+02,-6.946544479400627381e+01,-9.028526040165097299e+00
2.765567765567765264e+02,-6.930239030223545171e+01,-9.040352227665332308e+00
2.766788766788766907e+02,-6.925623715933342339e+01,-9.052184535166601265e+00
2.768009768009767981e+02,-6.932538530443123648e+01,-9.064022961093552766e+00
2.769230769230769056e+02,-6.951133825983005465e+01,-9.075867503894198052e+00
2.770451770451770130e+02,-6.981886883564315838e+01,-9.087718162039905678e+00
2.771672771672771773e+02,-7.025656723371029955e+01,-9.099574934025463691e+00
2.772893772893772848e+02,-7.083791248854802802e+01,-9.111437818369012120e+00
2.774114774114773923e+02,-7.158317549059526641e+01,-9.123306813612151345e+00
2.775335775335774997e+02,-7.252279710261566947e+01,-9.135181918319915439e+00
2.776556776556776640e+02,-7.370364712643396388e+01,-9.147063131080804155e+00
2.777777777777777715e+02,-7.520152397668641697e+01,-9.158950450506775809e+00
2.778998778998778789e+02,-7.714905041517742745e+01,-9.170843875233309461e+00
2.780219780219779864e+02,-7.980914594422458208e+01,-9.182743403919387148e+00
2.781440781440781507e+02,-8.382877641196698448e+01,-9.194649035247540070e+00
2.782661782661782581e+02,-9.178607263245490344e+01,-9.206560767923832600e+00
2.783882783882783656e+02,-9.766368521769074107e+01,-9.218478600677903145e+00
2.785103785103785299e+02,-8.574212856476700040e+01,-9.230402532262987236e+00
2.786324786324786373e+02,-8.097570509761536073e+01,-9.242332561455917528e+00
2.787545787545787448e+02,-7.800450043654136323e+01,-9.254268687057157550e+00
2.788766788766788522e+02,-7.589000408369858519e+01,-9.266210907890798154e+00
2.789987789987790165e+02,-7.429032270894296630e+01,-9.278159222804614359e+00
2.791208791208791240e+02,-7.304248215143441314e+01,-9.290113630670020939e+00
2.792429792429792315e+02,-7.205647819468441639e+01,-9.302074130382159467e+00
2.793650793650793389e+02,-7.127786133839207139e+01,-9.314040720859868117e+00
2.794871794871795032e+02,-7.067173291458450990e+01,-9.326013401045702977e+00
2.796092796092796107e+02,-7.021498127306449533e+01,-9.337992169905987794e+00
2.797313797313797181e+02,-6.989217831514564239e+01,-9.349977026430789095e+00
2.798534798534798256e+02,-6.969329114992594043e+01,-9.361967969633962383e+00
2.799755799755799899e+02,-6.961238508572282058e+01,-9.373964998553159234e+00
2.800976800976800973e+02,-6.964692668916472940e+01,-9.385968112249832629e+00
2.802197802197802048e+02,-6.979750209978601561e+01,-9.397977309809284918e+00
2.803418803418803122e+02,-7.006788135544348961e+01,-9.409992590340639396e+00
2.804639804639804765e+02,-7.046544426028384578e+01,-9.422013952976906026e+00
2.805860805860805840e+02,-7.100207481941481547e+01,-9.434041396874956575e+00
2.807081807081806915e+02,-7.169577183203946902e+01,-9.446074921215574349e+00
2.808302808302807989e+02,-7.257349238926583723e+01,-9.458114525203439982e+00
2.809523809523809632e+02,-7.367633599028874869e+01,-9.470160208067174068e+00
2.810744810744810707e+02,-7.506963716956778399e+01,-9.482211969059324730e+00
2.811965811965811781e+02,-7.686466514985862375e+01,-9.494269807456429788e+00
2.813186813186812856e+02,-7.927263378957010787e+01,-9.506333722558970578e+00
2.814407814407814499e+02,-8.277402323322070288e+01,-9.518403713691457213e+00
2.815628815628815573e+02,-8.893940889846317077e+01,-9.530479780202373519e+00
2.816849816849816648e+02,-1.160954251733745934e+02,-9.542561921464251640e+00
2.818070818070817722e+02,-8.823734702002380459e+01,-9.554650136873657829e+00
2.819291819291819365e+02,-8.246528564450659360e+01,-9.566744425851215539e+00
2.820512820512820440e+02,-7.911368077477268912e+01,-9.578844787841617858e+00
2.821733821733821514e+02,-7.679471238171291247e+01,-9.590951222313645275e+00
2.822954822954822589e+02,-7.506442834850740553e+01,-9.603063728760192319e+00
2.824175824175824232e+02,-7.372380267063628878e+01,-9.615182306698264014e+00
2.825396825396825307e+02,-7.266680412907194864e+01,-9.627306955668995414e+00
2.826617826617826381e+02,-7.183073300876252176e+01,-9.639437675237683578e+00
2.827838827838828024e+02,-7.117597094778888334e+01,-9.651574464993785796e+00
2.829059829059829099e+02,-7.067646913333638281e+01,-9.663717324550937349e+00
2.830280830280830173e+02,-7.031482955432483095e+01,-9.675866253546981710e+00
2.831501831501831248e+02,-7.007959601924460458e+01,-9.688021251643954557e+00
2.832722832722832891e+02,-6.996371849652663855e+01,-9.700182318528142389e+00
2.833943833943833965e+02,-6.996370504556838910e+01,-9.712349453910043451e+00
2.835164835164835040e+02,-7.007922894814646497e+01,-9.724522657524447666e+00
2.836385836385836114e+02,-7.031309286647483248e+01,-9.736701929130388677e+00
2.837606837606837757e+02,-7.067154138693764764e+01,-9.748887268511214899e+00
2.838827838827838832e+02,-7.116499908257065954e+01,-9.761078675474538002e+00
2.840048840048839907e+02,-7.180943156016407158e+01,-9.773276149852319961e+00
2.841269841269840981e+02,-7.262874545051880659e+01,-9.785479691500853505e+00
2.842490842490842624e+02,-7.365910600764176763e+01,-9.797689300300763904e+00
2.843711843711843699e+02,-7.495715450477210595e+01,-9.809904976157037382e+00
2.844932844932844773e+02,-7.661709661630885648e+01,-9.822126718999049544e+00
2.846153846153845848e+02,-7.881117456682923716e+01,-9.834354528780561822e+00
2.847374847374847491e+02,-8.190666453101391653e+01,-9.846588405479742789e+00
2.848595848595848565e+02,-8.694584578210469772e+01,-9.858828349099166388e+00
2.849816849816849640e+02,-1.008120197366563957e+02,-9.871074359665865217e+00
2.851037851037850714e+02,-9.145193295201684691e+01,-9.883326437231310990e+00
2.852258852258852357e+02,-8.412898667713804457e+01,-9.895584581871442964e+00
2.853479853479853432e+02,-8.029521709439015353e+01,-9.907848793686666156e+00
2.854700854700854507e+02,-7.773586914262136816e+01,-9.920119072801901083e+00
2.855921855921855581e+02,-7.585831059105318275e+01,-9.932395419366557121e+00
2.857142857142857224e+02,-7.441586693504636685e+01,-9.944677833554585789e+00
2.858363858363858299e+02,-7.328248272735945079e+01,-9.956966315564432790e+00
2.859584859584859373e+02,-7.238553264668556153e+01,-9.969260865619153478e+00
2.860805860805860448e+02,-7.167987852542775329e+01,-9.981561483966331139e+00
2.862026862026862091e+02,-7.113611604102783303e+01,-9.993868170878132062e+00
2.863247863247863165e+02,-7.073464500502484498e+01,-1.000618092665133219e+01
2.864468864468864240e+02,-7.046245338055035745e+01,-1.001849975160729933e+01
2.865689865689865883e+02,-7.031130206790929549e+01,-1.003082464609203583e+01
2.866910866910866957e+02,-7.027670597974635314e+01,-1.004315561047615724e+01
2.868131868131868032e+02,-7.035742158569772187e+01,-1.005549264515496155e+01
2.869352869352869106e+02,-7.055531007605239324e+01,-1.006783575054840618e+01
2.870573870573870749e+02,-7.087554300566340260e+01,-1.008018492710110792e+01
2.871794871794871824e+02,-7.132720051000789852e+01,-1.009254017528238911e+01
2.873015873015872899e+02,-7.192441748291378190e+01,-1.010490149558628303e+01
2.874236874236873973e+02,-7.268841275110906963e+01,-1.011726888853153739e+01
2.875457875457875616e+02,-7.365110216610663940e+01,-1.012964235466165519e+01
2.876678876678876691e+02,-7.486183946838680470e+01,-1.014202189454484149e+01
2.877899877899877765e+02,-7.640102178328513105e+01,-1.015440750877412590e+01
2.879120879120878840e+02,-7.841092820944508901e+01,-1.016679919796727738e+01
2.880341880341880483e+02,-8.117891091812474258e+01,-1.017919696276686992e+01
2.881562881562881557e+02,-8.543721447577851791e+01,-1.019160080384027012e+01
2.882783882783882632e+02,-9.441508212796300370e+01,-1.020401072187969227e+01
2.884004884004883706e+02,-9.614237348580638809e+01,-1.021642671760215038e+01
2.885225885225885349e+02,-8.603673815144298942e+01,-1.022884879174953632e+01
2.886446886446886424e+02,-8.156900978691530213e+01,-1.024127694508858433e+01
2.887667887667887499e+02,-7.872213553243769013e+01,-1.025371117841091539e+01
2.888888888888888573e+02,-7.667676714027111018e+01,-1.026615149253304082e+01
2.890109890109890216e+02,-7.512179489929586396e+01,-1.027859788829636578e+01
2.891330891330891291e+02,-7.390578660083257034e+01,-1.029105036656721772e+01
2.892551892551892365e+02,-7.294405589496881248e+01,-1.030350892823685705e+01
2.893772893772893440e+02,-7.218495888002748018e+01,-1.031597357422150907e+01
2.894993894993895083e+02,-7.159523219805821270e+01,-1.032844430546233028e+01
2.896214896214896157e+02,-7.115279804138593533e+01,-1.034092112292545274e+01
2.897435897435897232e+02,-7.084293201080402014e+01,-1.035340402760201783e+01
2.898656898656898306e+02,-7.065611751632275173e+01,-1.036589302050815320e+01
2.899877899877899949e+02,-7.058683142367456753e+01,-1.037838810268501533e+01
2.901098901098901024e+02,-7.063290082797112746e+01,-1.039088927519876293e+01
2.902319902319902098e+02,-7.079526232869017122e+01,-1.040339653914062090e+01
2.903540903540903173e+02,-7.107806493603645492e+01,-1.041590989562688563e+01
2.904761904761904816e+02,-7.148914147911833084e+01,-1.042842934579889125e+01
2.905982905982905891e+02,-7.204096796285385551e+01,-1.044095489082307715e+01
2.907203907203906965e+02,-7.275238021539234978e+01,-1.045348653189098087e+01
2.908424908424908608e+02,-7.365160949237927923e+01,-1.046602427021926118e+01
2.909645909645909683e+02,-7.478184917441328139e+01,-1.047856810704967678e+01
2.910866910866910757e+02,-7.621219431499392272e+01,-1.049111804364915557e+01
2.912087912087911832e+02,-7.806148739333413289e+01,-1.050367408130978575e+01
2.913308913308913475e+02,-8.055891067506165371e+01,-1.051623622134880165e+01
2.914529914529914549e+02,-8.424067511926979535e+01,-1.052880446510864054e+01
2.915750915750915624e+02,-9.098091164399170339e+01,-1.054137881395691601e+01
2.916971916971916698e+02,-1.057312665931758744e+02,-1.055395926928648187e+01
2.918192918192918341e+02,-8.830614725488541694e+01,-1.056654583251541446e+01
2.919413919413919416e+02,-8.296224817432880627e+01,-1.057913850508699483e+01
2.920634920634920491e+02,-7.976418112255488779e+01,-1.059173728846980822e+01
2.921855921855921565e+02,-7.752531548193466904e+01,-1.060434218415767837e+01
2.923076923076923208e+02,-7.584499252354420662e+01,-1.061695319366973145e+01
2.924297924297924283e+02,-7.453909625820945450e+01,-1.062957031855035872e+01
2.925518925518925357e+02,-7.350812262969097333e+01,-1.064219356036930186e+01
2.926739926739926432e+02,-7.269269626526482853e+01,-1.065482292072159964e+01
2.927960927960928075e+02,-7.205508499040146830e+01,-1.066745840122766076e+01
2.929181929181929149e+02,-7.157040555981194530e+01,-1.068010000353321232e+01
2.930402930402930224e+02,-7.122203638280369375e+01,-1.069274772930936912e+01
2.931623931623931298e+02,-7.099907814257474570e+01,-1.070540158025264432e+01
2.932844932844932941e+02,-7.089491350113885915e+01,-1.071806155808492100e+01
2.934065934065934016e+02,-7.090641871670848673e+01,-1.073072766455350902e+01
2.935286935286935091e+02,-7.103361394938765727e+01,-1.074339990143113432e+01
2.936507936507936165e+02,-7.127966547147022425e+01,-1.075607827051598697e+01
2.937728937728937808e+02,-7.165124031269955651e+01,-1.076876277363169443e+01
2.938949938949938883e+02,-7.215930141751891824e+01,-1.078145341262735357e+01
2.940170940170939957e+02,-7.282055870007690146e+01,-1.079415018937753956e+01
2.941391941391941032e+02,-7.366002746510035593e+01,-1.080685310578235914e+01
2.942612942612942675e+02,-7.471565269255818009e+01,-1.081956216376740088e+01
2.943833943833943749e+02,-7.604718300180377355e+01,-1.083227736528378671e+01
2.945054945054944824e+02,-7.775485064966329674e+01,-1.084499871230818435e+01
2.946275946275946467e+02,-8.002441962662301478e+01,-1.085772620684284639e+01
2.947496947496947541e+02,-8.326125855740967552e+01,-1.087045985091555522e+01
2.948717948717948616e+02,-8.867310588039708819e+01,-1.088319964657970473e+01
2.949938949938949690e+02,-1.067867732604046864e+02,-1.089594559591428791e+01
2.951159951159951333e+02,-9.116022768001076315e+01,-1.090869770102391456e+01
2.952380952380952408e+02,-8.451382228480855474e+01,-1.092145596403883445e+01
2.953601953601953483e+02,-8.087552850432874152e+01,-1.093422038711492306e+01
2.954822954822954557e+02,-7.841044573403206641e+01,-1.094699097243374730e+01
2.956043956043956200e+02,-7.658925309235029033e+01,-1.095976772220253892e+01
2.957264957264957275e+02,-7.518495105136932466e+01,-1.097255063865420865e+01
2.958485958485958349e+02,-7.407960794718384534e+01,-1.098533972404738890e+01
2.959706959706959424e+02,-7.320457794629420789e+01,-1.099813498066644257e+01
2.960927960927961067e+02,-7.251691649547888119e+01,-1.101093641082146846e+01
2.962148962148962141e+02,-7.198854304983846930e+01,-1.102374401684829053e+01
2.963369963369963216e+02,-7.160072030164545254e+01,-1.103655780110854145e+01
2.964590964590964290e+02,-7.134104152148512412e+01,-1.104937776598962174e+01
2.965811965811965933e+02,-7.120172649316445757e+01,-1.106220391390472635e+01
2.967032967032967008e+02,-7.117866980745320404e+01,-1.107503624729287317e+01
2.968253968253968083e+02,-7.127097473359816604e+01,-1.108787476861890120e+01
2.969474969474969157e+02,-7.148085472029066523e+01,-1.110071948037351497e+01
2.970695970695970800e+02,-7.181387868208254588e+01,-1.111357038507327211e+01
2.971916971916971875e+02,-7.227962012462167252e+01,-1.112642748526059044e+01
2.973137973137972949e+02,-7.289288046877777560e+01,-1.113929078350381197e+01
2.974358974358974024e+02,-7.367585002460049282e+01,-1.115216028239716373e+01
2.975579975579975667e+02,-7.466196920441061025e+01,-1.116503598456082713e+01
2.976800976800976741e+02,-7.590318410341797062e+01,-1.117791789264088465e+01
2.978021978021977816e+02,-7.748475036177350717e+01,-1.119080600930940150e+01
2.979242979242978890e+02,-7.955932538750550975e+01,-1.120370033726443104e+01
2.980463980463980533e+02,-8.244124279827497048e+01,-1.121660087922998983e+01
2.981684981684981608e+02,-8.696199365909774315e+01,-1.122950763795610207e+01
2.982905982905982682e+02,-9.726005010399445894e+01,-1.124242061621881739e+01
2.984126984126983757e+02,-9.511186860806202503e+01,-1.125533981682025342e+01
2.985347985347985400e+02,-8.628259594770391061e+01,-1.126826524258854079e+01
2.986568986568986475e+02,-8.207385512681723583e+01,-1.128119689637789236e+01
2.987789987789987549e+02,-7.933996870954551639e+01,-1.129413478106861390e+01
2.989010989010989192e+02,-7.735888517958861144e+01,-1.130707889956714673e+01
2.990231990231990267e+02,-7.584610867038614401e+01,-1.132002925480598599e+01
2.991452991452991341e+02,-7.466047573989789043e+01,-1.133298584974381740e+01
2.992673992673992416e+02,-7.372211649991481863e+01,-1.134594868736546402e+01
2.993894993894994059e+02,-7.298196031234466830e+01,-1.135891777068192887e+01
2.995115995115995133e+02,-7.240825853212710683e+01,-1.137189310273039311e+01
2.996336996336996208e+02,-7.197989916851321368e+01,-1.138487468657423562e+01
2.997557997557997282e+02,-7.168282070138300810e+01,-1.139786252530307920e+01
2.998778998778998925e+02,-7.150799727091896330e+01,-1.141085662203279050e+01
3.000000000000000000e+02,-7.145030091861541166e+01,-1.142385697990545523e+01
3.001221001221001075e+02,-7.150790893530515291e+01,-1.143686360208946873e+01
3.002442002442002149e+02,-7.168210253491082540e+01,-1.144987649177949507e+01
3.003663003663003792e+02,-7.197740785837537203e+01,-1.146289565219653994e+01
3.004884004884004867e+02,-7.240211344267065385e+01,-1.147592108658789556e+01
3.006105006105005941e+02,-7.296929642190829668e+01,-1.148895279822722415e+01
3.007326007326007016e+02,-7.369864979786895276e+01,-1.150199079041453309e+01
3.008547008547008659e+02,-7.461972054420618861e+01,-1.151503506647624064e+01
3.009768009768009733e+02,-7.577788405693289064e+01,-1.152808562976511730e+01
3.010989010989010808e+02,-7.724619837027719882e+01,-1.154114248366038886e+01
3.012210012210011882e+02,-7.915160951335352024e+01,-1.155420563156767955e+01
3.013431013431013525e+02,-8.174297684598506919e+01,-1.156727507691910795e+01
3.014652014652014600e+02,-8.562013075603888979e+01,-1.158035082317321773e+01
3.015873015873015675e+02,-9.304388448114153221e+01,-1.159343287381506649e+01
3.017094017094016749e+02,-1.018978445448226751e+02,-1.160652123235621147e+01
3.018315018315018392e+02,-8.836449628084744745e+01,-1.161961590233473984e+01
3.019536019536019467e+02,-8.338309408890955865e+01,-1.163271688731527576e+01
3.020757020757020541e+02,-8.032351031113137196e+01,-1.164582419088900167e+01
3.021978021978021616e+02,-7.815887904791340191e+01,-1.165893781667367968e+01
3.023199023199023259e+02,-7.652561685100968702e+01,-1.167205776831370301e+01
3.024420024420024333e+02,-7.525281635352313003e+01,-1.168518404948003564e+01
3.025641025641025408e+02,-7.424687318433227290e+01,-1.169831666387029756e+01
