Frequency [Hz],Input,FIR out,IIR out
3.897500000000000000e+02,1.289535323079582518e+01,-6.751452173332631901e+01,-1.038626784447020768e+01
3.900000000000000000e+02,1.597962258460253260e+01,-6.109585680147585407e+01,-7.325837877918457863e+00
3.902500000000000000e+02,-1.446088611836640503e+01,-7.619944260291440230e+01,-3.858755340734149542e+01
3.905000000000000000e+02,1.385059891121413145e+01,-6.234504145791177621e+01,-9.556710636063767694e+00
3.907500000000000000e+02,1.998711141566401039e+01,-5.899571998388474725e+01,-3.470099919752836826e+00
3.910000000000000000e+02,2.193281747683294114e+01,-5.939125862513358101e+01,-1.555286421985589085e+00
3.912500000000000000e+02,1.032132259944074448e+01,-6.573323169505079022e+01,-1.308873950776350092e+01
3.915000000000000000e+02,1.327474570688744748e+01,-7.498123895748518919e+01,-1.029013731396420717e+01
3.917500000000000000e+02,1.450254832849487840e+01,-6.943312734852268875e+01,-9.186770988082251677e+00
3.920000000000000000e+02,2.169785294310181456e+01,-6.581609969952366157e+01,-1.959087918788456228e+00
3.922500000000000000e+02,1.617457120802163928e+01,-6.994788896683652979e+01,-7.506873489165613478e+00
3.925000000000000000e+02,1.166712387322318989e+01,-6.526338993012466005e+01,-1.208779800944400051e+01
3.927500000000000000e+02,1.851447832113603909e+01,-5.759153812506197312e+01,-5.291929355187344086e+00
3.930000000000000000e+02,1.695296030663974562e+01,-6.002852984452068341e+01,-6.842083288492797344e+00
3.932500000000000000e+02,1.528663324358499054e+01,-6.046137701754624771e+01,-8.640972450939049310e+00
3.935000000000000000e+02,2.282182944970601923e+01,-5.451421045094367202e+01,-1.108672905802924769e+00
3.937500000000000000e+02,2.492340280844863543e+01,-5.252980704409419843e+01,9.537067688797479237e-01
3.940000000000000000e+02,2.271308159117132774e+01,-5.499374600938884328e+01,-1.278626111285792177e+00
3.942500000000000000e+02,1.507503465512547258e+01,-6.915009091269902797e+01,-9.009269450713095040e+00
3.945000000000000000e+02,1.988708810812124739e+01,-6.256806640647341311e+01,-4.205597683379283858e+00
3.947500000000000000e+02,1.207559936400665102e+01,-7.135740411906996883e+01,-1.212561251136055418e+01
3.950000000000000000e+02,1.829123864554344436e+01,-7.836961346365329462e+01,-5.875556605133288812e+00
3.952500000000000000e+02,1.630325043113937866e+01,-6.579951969423734681e+01,-7.972163721820914262e+00
3.955000000000000000e+02,2.617270958799582559e+01,-5.630098759076183512e+01,1.885564375511899149e+00
3.957500000000000000e+02,2.731520197708906750e+01,-5.349010718378711715e+01,2.999876584230430687e+00
3.960000000000000000e+02,2.330585362284287143e+01,-5.605875041265821324e+01,-1.041125405472283605e+00
3.962500000000000000e+02,1.498357529874139615e+01,-6.250387112377595855e+01,-9.398072049363490166e+00
3.965000000000000000e+02,1.373132177055504322e+01,-6.194061948206444868e+01,-1.074514733949619050e+01
3.967500000000000000e+02,1.655684666987428599e+01,-5.813015207243861937e+01,-7.961983591171309271e+00
3.970000000000000000e+02,2.425510796485880505e+01,-5.228597513166560873e+01,-2.961678808983834177e-01
3.972500000000000000e+02,2.303428155616275319e+01,-5.407073014362187280e+01,-1.534531995453090936e+00
3.975000000000000000e+02,1.192226481934340043e+01,-6.622132730479955853e+01,-1.266807029187247302e+01
3.977500000000000000e+02,1.562598827308790206e+01,-6.882422424817704609e+01,-9.078932593975320486e+00
3.980000000000000000e+02,1.487554622863109799e+01,-6.804403153880312516e+01,-9.817253387679059529e+00
3.982500000000000000e+02,9.455154100977040343e+00,-7.448259917602199209e+01,-1.538050398080185666e+01
3.985000000000000000e+02,2.088671503482391056e+00,-6.947350719552889586e+01,-2.271697250757789632e+01
3.987500000000000000e+02,2.125541270207454403e+01,-6.215933889267041224e+01,-3.617412443294125257e+00
3.990000000000000000e+02,2.086780460809977455e+01,-6.047595492047029353e+01,-4.023391284373651011e+00
3.992500000000000000e+02,1.762096917340485547e+01,-6.183302778900583974e+01,-7.323390567348438296e+00
3.995000000000000000e+02,9.591206284286791117e+00,-7.136972280738774543e+01,-1.538051450664898745e+01
3.997500000000000000e+02,4.692390653787701815e+00,-7.031963542124775302e+01,-2.033555104131523450e+01
4.000000000000000000e+02,7.814436541410633374e+00,-7.102166876480274027e+01,-1.733010959401958218e+01
4.002500000000000000e+02,1.229072775952028529e+01,-6.349820567940020766e+01,-1.283324759228106693e+01
4.005000000000000000e+02,1.535986653691421999e+01,-6.377304573161279677e+01,-9.848886863802114533e+00
4.007500000000000000e+02,2.043642450810736477e+01,-5.875201860332479953e+01,-4.802406129829305925e+00
4.010000000000000000e+02,2.178702633047805648e+01,-5.893024474197488161e+01,-3.490731694228333293e+00
4.012500000000000000e+02,2.096200925963648487e+01,-6.340628051594059400e+01,-4.356412165778394296e+00
4.015000000000000000e+02,1.690428640522425496e+01,-7.132428035101672492e+01,-8.469862300012360734e+00
4.017500000000000000e+02,1.305358587602816201e+01,-7.430993997912020177e+01,-1.233195815355268898e+01
4.020000000000000000e+02,2.046227321971659308e+01,-6.279294029572507441e+01,-5.026944880529172544e+00
4.022500000000000000e+02,2.254475971612086482e+01,-6.105114685163852073e+01,-2.955030265621859442e+00
4.025000000000000000e+02,1.447382201574640703e+01,-6.782601499656567512e+01,-1.105146492034092276e+01
4.027500000000000000e+02,1.234806798088527202e+01,-6.496934486212300897e+01,-1.328258435502487167e+01
4.030000000000000000e+02,1.571663789298325042e+01,-6.125454587115407890e+01,-9.935245862321835375e+00
4.032500000000000000e+02,1.617948574775624593e+00,-7.013782071226140147e+01,-2.395232715758108455e+01
4.035000000000000000e+02,1.636292679171414477e+01,-6.107964827146687270e+01,-9.405369244918377447e+00
4.037500000000000000e+02,1.096733204948439777e+01,-6.625662249056041730e+01,-1.477911464827703725e+01
4.040000000000000000e+02,1.484442004317689090e+01,-6.387862248875926952e+01,-1.101355050059652285e+01
4.042500000000000000e+02,1.926273955386849090e+00,-7.059417194532963435e+01,-2.383580427213711772e+01
4.045000000000000000e+02,1.355236200209164110e+01,-6.815646100948406172e+01,-1.238389869083524175e+01
4.047500000000000000e+02,1.003962732976946448e+01,-8.049308790301191152e+01,-1.596140959342276666e+01
4.050000000000000000e+02,1.304541626287041289e+01,-7.161642769022338939e+01,-1.305886601817220161e+01
4.052500000000000000e+02,2.340560136681698111e+01,-6.419060628953043590e+01,-2.690616701898628449e+00
4.055000000000000000e+02,2.385178578881734524e+01,-5.891975482328046354e+01,-2.276550025142886291e+00
4.057500000000000000e+02,2.127841543600501950e+01,-6.130139667359483013e+01,-4.889009759224575369e+00
4.060000000000000000e+02,1.669166835239211366e+01,-6.216483186255314308e+01,-9.584669026345512322e+00
4.062500000000000000e+02,1.759701290341275381e+01,-6.012629905552627463e+01,-8.644766163958342631e+00
4.065000000000000000e+02,4.770681195505996897e+00,-6.847372099032837411e+01,-2.160977200330730597e+01
4.067500000000000000e+02,1.863377843000164802e+01,-5.733141091649557808e+01,-7.782032528785371994e+00
4.070000000000000000e+02,1.895328608659258762e+01,-5.948773967940438467e+01,-7.458717793147865649e+00
4.072500000000000000e+02,2.029740680580776413e+01,-5.980996738576391181e+01,-6.210633707597542852e+00
4.075000000000000000e+02,2.368282241367687746e+01,-5.707531249910726245e+01,-2.847870704609216208e+00
4.077500000000000000e+02,1.889807522971615583e+01,-6.144468218895460154e+01,-7.645402715860695864e+00
4.080000000000000000e+02,1.775256565876421533e+01,-7.743717444868161692e+01,-8.922439041885494859e+00
4.082500000000000000e+02,1.499749858915250655e+01,-6.840978760735079334e+01,-1.162416197431003795e+01
4.085000000000000000e+02,2.220657710768735882e+01,-6.534387961560233293e+01,-4.553653816552012401e+00
4.087500000000000000e+02,2.463841571506742412e+01,-6.129000666985619006e+01,-2.127603480910327249e+00
4.090000000000000000e+02,2.203037687119797639e+01,-5.830530558002105579e+01,-4.797386604787037712e+00
4.092500000000000000e+02,2.163303459728007994e+01,-5.725858494424799261e+01,-5.232676943571277661e+00
4.095000000000000000e+02,2.000217061677684072e+01,-5.781830463572873668e+01,-6.922925794718625347e+00
4.097500000000000000e+02,1.679531677767199938e+01,-6.131433495671838330e+01,-1.017162407763983367e+01
4.100000000000000000e+02,2.558712060791154652e+00,-8.055061401777606989e+01,-2.441713962750618805e+01
4.102500000000000000e+02,1.841851209055750260e+01,-5.939343501879872633e+01,-8.691609644276322655e+00
4.105000000000000000e+02,2.105530633341054880e+01,-5.701161426923458464e+01,-6.072414949521465211e+00
4.107500000000000000e+02,1.745031929078548316e+01,-6.335173951974088169e+01,-9.736492475156632409e+00
4.110000000000000000e+02,-5.365383503866355319e+00,-7.144512591274730084e+01,-3.356641845441497907e+01
4.112500000000000000e+02,2.320041672362490814e+01,-6.349889235358052275e+01,-4.100988643046530768e+00
4.115000000000000000e+02,2.007379161041802718e+01,-6.556116939019565848e+01,-7.221547904232022752e+00
4.117500000000000000e+02,1.153139607318774118e+01,-7.711655920762228789e+01,-1.589219403526429808e+01
4.120000000000000000e+02,1.362436674368207790e+01,-7.143165487603896224e+01,-1.384362878805767316e+01
4.122500000000000000e+02,1.745179597338502830e+01,-6.501641780732255427e+01,-1.003588876160377019e+01
4.125000000000000000e+02,1.390218552317128164e+01,-6.384753319969981789e+01,-1.365365961784713633e+01
4.127500000000000000e+02,1.879804046117284244e+01,-6.044740162656273696e+01,-8.809018640754812779e+00
4.130000000000000000e+02,2.114653237438414024e+01,-5.733080097109402118e+01,-6.522780698907329366e+00
4.132500000000000000e+02,2.437188799215086021e+01,-5.232943948437166171e+01,-3.331522461193078044e+00
4.135000000000000000e+02,2.248792643148935255e+01,-5.402893581367932541e+01,-5.249865232981778540e+00
4.137500000000000000e+02,8.321258751966309930e+00,-8.755584419765106929e+01,-1.956971971833573321e+01
4.140000000000000000e+02,2.046591647708728701e+01,-5.794644241460208178e+01,-7.391144395271015632e+00
4.142500000000000000e+02,7.413381931324877883e+00,-6.672339351751114123e+01,-2.061026141117234545e+01
4.145000000000000000e+02,1.956641513742830085e+01,-6.254599845887931053e+01,-8.384896640597677475e+00
4.147500000000000000e+02,-1.047171147791500623e+01,-7.696220862321322898e+01,-3.836655949575253999e+01
4.150000000000000000e+02,2.032205538156341618e+01,-7.148071687263718843e+01,-7.786114677045566701e+00
4.152500000000000000e+02,1.973752513350823534e+01,-8.116880061318086348e+01,-8.348850305205921529e+00
4.155000000000000000e+02,2.263818123731526466e+00,-8.629594142489423803e+01,-2.587405444147609401e+01
4.157500000000000000e+02,1.439791683432161307e+01,-6.426807110778435117e+01,-1.388631164919177507e+01
4.160000000000000000e+02,1.538031569184882486e+01,-6.153915683296226291e+01,-1.287521847980015188e+01
4.162500000000000000e+02,1.766991299596896781e+01,-5.864429319574841770e+01,-1.068952878493631431e+01
4.165000000000000000e+02,9.718422646362732564e+00,-7.559275474363072078e+01,-1.874807591507452642e+01
4.167500000000000000e+02,2.354970402814882036e+01,-5.357287742274440490e+01,-4.911833543554516623e+00
4.170000000000000000e+02,1.985652159593369603e+01,-5.655905234040790219e+01,-8.605243067324913397e+00
4.172500000000000000e+02,7.141703863143808562e+00,-6.895890446657929829e+01,-2.139924568844233121e+01
4.175000000000000000e+02,5.643067874504891890e+00,-7.427326724443199168e+01,-2.306121337198977272e+01
4.177500000000000000e+02,1.239776782460008953e+01,-7.009842870170513152e+01,-1.625861018134560609e+01
4.180000000000000000e+02,1.236981013685343100e+01,-7.612774188686645971e+01,-1.638731606441362487e+01
4.182500000000000000e+02,2.237653114926458642e+01,-7.558244603929621519e+01,-6.435873398448560323e+00
4.185000000000000000e+02,2.457695960519497547e+01,-6.993500628602282632e+01,-4.255729023216535012e+00
4.187500000000000000e+02,1.953930593018460016e+01,-6.884450666478427650e+01,-9.316260342168526165e+00
4.190000000000000000e+02,1.533606072507584805e+01,-6.516929109833148459e+01,-1.364081061069500400e+01
4.192500000000000000e+02,1.883828540087568015e+01,-6.130309205603338540e+01,-1.017609162267528333e+01
4.195000000000000000e+02,1.821467732927906624e+01,-5.953254444069744977e+01,-1.082934993926875578e+01
4.197500000000000000e+02,7.392760953728378936e+00,-6.938412647601943206e+01,-2.161916338449056241e+01
4.200000000000000000e+02,1.484774398367993697e+01,-6.179105266321992929e+01,-1.436220914606096599e+01
4.202500000000000000e+02,1.708147489599626567e+01,-6.038173097550676260e+01,-1.213406145608247932e+01
4.205000000000000000e+02,2.789329910897157205e+00,-7.048078141701093102e+01,-2.638695251337318126e+01
4.207500000000000000e+02,1.564583794554314977e+01,-6.395559325373710635e+01,-1.372152919931667014e+01
4.210000000000000000e+02,1.636381299144284895e+01,-6.334565483405123132e+01,-1.302082560661638766e+01
4.212500000000000000e+02,5.666096608491785425e+00,-7.415208389503762021e+01,-2.404853425653936583e+01
4.215000000000000000e+02,2.097357422522442150e+01,-7.231549927377517406e+01,-8.546651376985943571e+00
4.217500000000000000e+02,1.858304992772146846e+01,-8.065651445091575056e+01,-1.096483737894373967e+01
4.220000000000000000e+02,1.776990997029162855e+01,-6.904053444476957679e+01,-1.187093557714599967e+01
4.222500000000000000e+02,1.407219745168714908e+01,-7.121500705558288757e+01,-1.562182265367735923e+01
4.225000000000000000e+02,2.002035137587908764e+01,-5.976693033840503944e+01,-9.740243153315908842e+00
4.227500000000000000e+02,9.085650810218613316e+00,-6.832996081064793259e+01,-2.053143804505956993e+01
4.230000000000000000e+02,1.938372570479390689e+01,-5.723474280235269873e+01,-1.050069605182425470e+01
4.232500000000000000e+02,2.202408187579532495e+01,-5.493160603907882944e+01,-7.895982082577521766e+00
4.235000000000000000e+02,1.851930043089108224e+01,-5.681463317258015167e+01,-1.146368288130192425e+01
4.237500000000000000e+02,1.959472888801713353e+01,-5.667807642150407332e+01,-1.041722423961106436e+01
4.240000000000000000e+02,1.869917486822769703e+01,-5.959388455124255302e+01,-1.147046538323209397e+01
4.242500000000000000e+02,2.261313178165594096e+01,-5.723148608245526958e+01,-7.517026225203312428e+00
4.245000000000000000e+02,7.362279553354230899e+00,-7.200232762052655744e+01,-2.293653893012638179e+01
4.247500000000000000e+02,2.254676416479911794e+01,-7.093227080926450867e+01,-7.762644765736725461e+00
4.250000000000000000e+02,2.514593735439546407e+01,-8.317205561691160653e+01,-5.187152731038713327e+00
4.252500000000000000e+02,1.896570051135425672e+01,-7.191802846212360123e+01,-1.138882376196686508e+01
4.255000000000000000e+02,1.421890153091571030e+01,-6.809739065424308535e+01,-1.622531355337653736e+01
4.257500000000000000e+02,1.968058538961259529e+01,-5.948270805266757577e+01,-1.086786050122147884e+01
4.260000000000000000e+02,2.044722915041488420e+01,-5.875474868093171921e+01,-1.010545390335782834e+01
4.262500000000000000e+02,1.654526728127667212e+01,-6.148789993005568277e+01,-1.410262371834240014e+01
4.265000000000000000e+02,1.889123588358044614e+01,-5.776435814816429115e+01,-1.181921249348560465e+01
4.267500000000000000e+02,1.553257697453256192e+01,-5.998917647005480802e+01,-1.519101372892009039e+01
4.270000000000000000e+02,1.872254200626140985e+01,-5.859587307015441837e+01,-1.214091351182007372e+01
4.272500000000000000e+02,2.478698775152423650e+01,-5.481807551090070518e+01,-6.116691001887151202e+00
4.275000000000000000e+02,2.230458754026086510e+01,-5.689592571674086230e+01,-8.603089603962274623e+00
4.277500000000000000e+02,9.467893457615234709e+00,-8.187107911065824339e+01,-2.169069428408400668e+01
4.280000000000000000e+02,1.630693206999935896e+01,-6.768853728905567380e+01,-1.475241202712486377e+01
4.282500000000000000e+02,1.812836563084201202e+01,-7.390291541706645262e+01,-1.301091642287130590e+01
4.285000000000000000e+02,1.556277925455335343e+01,-7.370564167034130776e+01,-1.559720528778949244e+01
4.287500000000000000e+02,1.437142485196034336e+01,-6.737253236139292767e+01,-1.689988290988847197e+01
4.290000000000000000e+02,1.737198942826989523e+01,-6.445623406474916806e+01,-1.393965770575920615e+01
4.292500000000000000e+02,1.565597793749206446e+01,-6.078540970936033716e+01,-1.580715871004990447e+01
4.295000000000000000e+02,2.475980710629844594e+01,-5.372253183671823251e+01,-6.701600872268036468e+00
4.297500000000000000e+02,2.194912297845131377e+01,-5.695221240732077916e+01,-9.537580539282743075e+00
4.300000000000000000e+02,2.069162380275496815e+01,-5.670610299617838024e+01,-1.090082582030075464e+01
4.302500000000000000e+02,2.292961838953186415e+01,-5.435503739360633801e+01,-8.717431158057584284e+00
4.305000000000000000e+02,2.062127417427822706e+01,-5.707960459663134145e+01,-1.105980918088843090e+01
4.307500000000000000e+02,1.065354021585237376e+01,-6.583566774395434607e+01,-2.111272008321964222e+01
4.310000000000000000e+02,1.812394154074254260e+01,-6.339091974861229772e+01,-1.371878922232310849e+01
4.312500000000000000e+02,1.816835525293665299e+01,-6.712003213902744392e+01,-1.372669923235616274e+01
4.315000000000000000e+02,1.405810611092861606e+01,-7.360629154392368889e+01,-1.787402214465889472e+01
4.317500000000000000e+02,5.946201922159279007e+00,-8.054833106515076224e+01,-2.615847827066892961e+01
4.320000000000000000e+02,9.386251828930927132e+00,-7.393652415528593735e+01,-2.276236131822670927e+01
4.322500000000000000e+02,1.558581989915606769e+01,-6.794110509313661339e+01,-1.657592654548985323e+01
4.325000000000000000e+02,1.699760447328418422e+01,-6.268254087838415245e+01,-1.524608296296503696e+01
4.327500000000000000e+02,1.947806740091986200e+01,-5.985161863626445466e+01,-1.282913646345937231e+01
4.330000000000000000e+02,1.906822619189558310e+01,-6.007703690027716448e+01,-1.329770695020905080e+01
4.332500000000000000e+02,2.060241890235799289e+01,-5.770077739204418776e+01,-1.183844486056487000e+01
4.335000000000000000e+02,1.704522619807240602e+01,-6.039143796640729533e+01,-1.540532105255218376e+01
4.337500000000000000e+02,9.519709280694206299e+00,-7.054801705996288774e+01,-2.313237442451696069e+01
4.340000000000000000e+02,1.871852224301406054e+01,-6.063528425988376114e+01,-1.392777354076143581e+01
4.342500000000000000e+02,2.314648529794484944e+01,-5.836470919274243840e+01,-9.569800932892672307e+00
4.345000000000000000e+02,2.227506801135796621e+01,-6.025157941946127238e+01,-1.046962264101721551e+01
4.347500000000000000e+02,2.018129180140645929e+01,-6.859117337788602242e+01,-1.265295641168563456e+01
4.350000000000000000e+02,1.900917360489562569e+01,-8.295165142711466899e+01,-1.388252995256294042e+01
4.352500000000000000e+02,1.521705572204668044e+01,-8.022919736264762491e+01,-1.773473933210260967e+01
4.355000000000000000e+02,9.209059238808709580e+00,-7.586257461321704909e+01,-2.382271718066195376e+01
4.357500000000000000e+02,1.495368145915849567e+01,-6.558736086968539780e+01,-1.819670889053201890e+01
4.360000000000000000e+02,1.702182974439385532e+01,-6.204807894336771312e+01,-1.614506751025647091e+01
4.362500000000000000e+02,-4.571049424887502211e-01,-8.076167919210766399e+01,-3.368422998865987239e+01
4.365000000000000000e+02,1.307252264974567524e+01,-6.239037923346921133e+01,-2.027616605228822166e+01
4.367500000000000000e+02,1.902440363389895950e+01,-5.707257728298989718e+01,-1.439386238002662921e+01
4.370000000000000000e+02,1.905505737929551202e+01,-5.705094713707212151e+01,-1.436687421811647525e+01
4.372500000000000000e+02,1.789473703902436341e+01,-5.964257350965596061e+01,-1.569842835927881275e+01
4.375000000000000000e+02,2.137652437625456869e+01,-5.787247779712461693e+01,-1.219749726357840913e+01
4.377500000000000000e+02,9.062069894857353702e+00,-7.572871505623261612e+01,-2.487740727385862627e+01
4.380000000000000000e+02,2.437807771882620855e+01,-6.429562091272538282e+01,-9.384884689322566587e+00
4.382500000000000000e+02,2.093741627719355591e+01,-6.791046928954646944e+01,-1.282356187515541812e+01
4.385000000000000000e+02,1.172208037183272467e+01,-7.183969963420375393e+01,-2.225067404111513270e+01
4.387500000000000000e+02,2.174234325703071491e+01,-6.186113595289842948e+01,-1.224884886681162044e+01
4.390000000000000000e+02,2.112110729888245331e+01,-6.120115938550207346e+01,-1.287901081495675726e+01
4.392500000000000000e+02,1.531872043811765671e+01,-6.359124131702303373e+01,-1.877504176367888178e+01
4.395000000000000000e+02,2.067758422278480879e+01,-5.736966127211226052e+01,-1.353694118099663513e+01
4.397500000000000000e+02,2.289693548300854076e+01,-5.411299433205189757e+01,-1.135328062746146927e+01
4.400000000000000000e+02,2.102430373733800906e+01,-5.622427871106063435e+01,-1.329103500107713032e+01
4.402500000000000000e+02,1.583708061095559216e+01,-6.390867674540631072e+01,-1.857003527778757501e+01
4.405000000000000000e+02,1.458682475042466997e+01,-6.886224035376586983e+01,-1.996228311774670061e+01
4.407500000000000000e+02,2.473703731163012520e+01,-5.611347416277386912e+01,-9.840920014182763964e+00
4.410000000000000000e+02,2.377423162589855110e+01,-5.705829053890836633e+01,-1.082229312321988424e+01
4.412500000000000000e+02,1.487088217152171943e+01,-6.834102582475563281e+01,-1.981566229869000040e+01
4.415000000000000000e+02,1.389439664703562016e+01,-7.537719474721575352e+01,-2.086912623476927564e+01
4.417500000000000000e+02,2.469955857606773719e+00,-7.888298001065456333e+01,-3.239787487578922764e+01
4.420000000000000000e+02,1.329368008893211384e+00,-8.289534337171076572e+01,-3.349334305400495992e+01
4.422500000000000000e+02,1.506147702199486638e+01,-6.615708080732191831e+01,-2.002208304576168274e+01
4.425000000000000000e+02,1.708463441198224331e+01,-6.250778529881146994e+01,-1.796540653739140936e+01
4.427500000000000000e+02,1.945667657273891038e+01,-5.763603161293241328e+01,-1.574981779206821919e+01
4.430000000000000000e+02,2.344025048665268685e+01,-5.518152800475323971e+01,-1.180056381118617637e+01
4.432500000000000000e+02,1.992630292254290580e+01,-5.919622436369891005e+01,-1.538368249338505223e+01
4.435000000000000000e+02,2.140065279649627428e+01,-5.750738372696984868e+01,-1.401752213173801387e+01
4.437500000000000000e+02,2.358837097027812746e+01,-5.431489035380429442e+01,-1.188863319242252103e+01
4.440000000000000000e+02,1.867214065294754732e+01,-5.914043103476439001e+01,-1.681873920141194390e+01
4.442500000000000000e+02,1.611604956649453868e+01,-6.620326770968846120e+01,-1.959908273129464362e+01
4.445000000000000000e+02,1.997790128375652330e+01,-6.394136452061083276e+01,-1.571944289947736273e+01
4.447500000000000000e+02,1.971130886445201824e+01,-7.261636251687222909e+01,-1.610072376081809509e+01
4.450000000000000000e+02,2.368256085475718109e+01,-7.948327317597409092e+01,-1.220804770971024311e+01
4.452500000000000000e+02,1.908403787025683940e+01,-9.082718974962041614e+01,-1.678979519627630523e+01
4.455000000000000000e+02,1.419504898564088968e+01,-6.694236347897347628e+01,-2.190700304096128548e+01
4.457500000000000000e+02,2.025433081404913338e+01,-6.129978995445948442e+01,-1.587456003560945916e+01
4.460000000000000000e+02,1.917721953403556867e+01,-5.933936668298692041e+01,-1.700690146091346122e+01
4.462500000000000000e+02,2.071750743780658155e+01,-5.673249667581827538e+01,-1.558305815945579909e+01
4.465000000000000000e+02,1.610820052403993685e+01,-6.119167507530328010e+01,-2.016068519862324138e+01
4.467500000000000000e+02,1.752281899928346220e+01,-5.997335601824049434e+01,-1.898328267810026659e+01
4.470000000000000000e+02,2.273722998974618292e+01,-5.538635485787217050e+01,-1.380030175486954569e+01
4.472500000000000000e+02,2.229522639207978685e+01,-5.701010329139359101e+01,-1.431301600405513597e+01
4.475000000000000000e+02,1.912868041877397474e+01,-6.112428523032048133e+01,-1.754445590668276722e+01
4.477500000000000000e+02,1.406880699707608784e+01,-6.841252139999164683e+01,-2.269597642989184294e+01
4.480000000000000000e+02,1.382664813452917940e+01,-7.588961818517958591e+01,-2.305983513345736924e+01
4.482500000000000000e+02,1.218150450029902565e+01,-7.934470207361083283e+01,-2.473833967520664956e+01
4.485000000000000000e+02,7.542438992757551475e+00,-7.315761009966240636e+01,-2.966724595648883778e+01
4.487500000000000000e+02,1.203076945933142916e+01,-7.391198056183540643e+01,-2.501944960368966164e+01
4.490000000000000000e+02,1.193559506967352846e+01,-6.733989005648392379e+01,-2.533973332560936598e+01
4.492500000000000000e+02,9.714079690862792660e+00,-7.702591480151468772e+01,-2.752074080128117828e+01
4.495000000000000000e+02,1.752815844104115683e+01,-6.060814806094163743e+01,-1.989042013132844744e+01
4.497500000000000000e+02,2.166183877416939296e+01,-5.683206293146133703e+01,-1.583052605379783984e+01
4.500000000000000000e+02,2.079851873193324963e+01,-5.771796809410582085e+01,-1.674397615085391777e+01
4.502500000000000000e+02,2.202207402993842322e+01,-5.670399600154379272e+01,-1.565300550139354741e+01
4.505000000000000000e+02,2.474516647328922758e+01,-5.413469337512832880e+01,-1.300128067228993878e+01
4.507500000000000000e+02,2.326773222336411706e+01,-5.762201731637641444e+01,-1.455141131514242048e+01
4.510000000000000000e+02,1.957341967502270563e+01,-6.223875651509668216e+01,-1.830617303938429785e+01
4.512500000000000000e+02,1.256930455494604537e+01,-7.163018438494128759e+01,-2.539515918642630510e+01
4.515000000000000000e+02,1.727200507180524625e+01,-8.087655331212160092e+01,-2.089659571373895375e+01
4.517500000000000000e+02,2.061271539778417861e+01,-8.097178977584499648e+01,-1.756484108639764941e+01
4.520000000000000000e+02,1.742179007017951875e+01,-6.758846808434290665e+01,-2.089656694842303608e+01
4.522500000000000000e+02,2.036937748890641942e+01,-6.394410154948521097e+01,-1.798721503178222747e+01
4.525000000000000000e+02,1.514479860522259536e+01,-6.747003727658180594e+01,-2.334323978265928901e+01
4.527500000000000000e+02,1.798789822728277343e+01,-6.083849145317664409e+01,-2.055366813602682186e+01
4.530000000000000000e+02,3.210745723466150725e+00,-7.091670949783237177e+01,-3.589636608722103972e+01
4.532500000000000000e+02,1.999841214194639605e+01,-5.814884123978473696e+01,-1.876297847457711399e+01
4.535000000000000000e+02,2.088324113677118277e+01,-5.835919329535988709e+01,-1.798158037389205788e+01
4.537500000000000000e+02,2.024234959991260041e+01,-5.672722205036529886e+01,-1.866514221860596123e+01
4.540000000000000000e+02,2.182176140115549856e+01,-5.695276269944392311e+01,-1.722470572655613807e+01
4.542500000000000000e+02,1.585422650976568093e+01,-6.252004867221532436e+01,-2.313850558858271000e+01
4.545000000000000000e+02,1.719651435328889022e+01,-6.896834549633332756e+01,-2.207859874954346324e+01
4.547500000000000000e+02,1.463435208847883828e+01,-6.963015641210900242e+01,-2.459944166712853786e+01
4.550000000000000000e+02,1.744282244114048908e+01,-7.430223030804866369e+01,-2.205417304119876221e+01
4.552500000000000000e+02,2.463573903836680756e+01,-6.403485640135954782e+01,-1.490477352063619243e+01
4.555000000000000000e+02,2.394131344911769332e+01,-6.225803611540230520e+01,-1.564222951008439821e+01
4.557500000000000000e+02,1.496211082793039715e+01,-6.851014010815478628e+01,-2.466428474202803756e+01
4.560000000000000000e+02,1.433046108559469722e+01,-6.421243099920258146e+01,-2.555887610459732784e+01
4.562500000000000000e+02,1.464045002364672143e+01,-6.343274024705592495e+01,-2.520661293741437703e+01
4.565000000000000000e+02,9.976584750552667913e+00,-6.605774924704465434e+01,-3.011898416598577199e+01
4.567500000000000000e+02,1.603870630937716157e+01,-6.068797905332056075e+01,-2.410407696528084642e+01
4.570000000000000000e+02,2.023194733258991818e+01,-5.725945265344391544e+01,-1.999954228326322436e+01
4.572500000000000000e+02,1.900378311611340010e+01,-5.935471074144953008e+01,-2.127881098199827647e+01
4.575000000000000000e+02,1.607165745573893645e+01,-6.582430266400524488e+01,-2.436732842505817231e+01
4.577500000000000000e+02,1.326056947988027446e+01,-6.739716384993906217e+01,-2.723019269304711543e+01
4.580000000000000000e+02,1.388553349566455886e+01,-7.344191596184974458e+01,-2.686681145264923742e+01
4.582500000000000000e+02,2.441453917263192253e+01,-8.267711424251685060e+01,-1.635204700301283509e+01
4.585000000000000000e+02,2.378717860147652274e+01,-7.239107721782237093e+01,-1.702462766433955466e+01
4.587500000000000000e+02,1.867315217581635167e+01,-6.930776603494676635e+01,-2.223727491626823394e+01
4.590000000000000000e+02,1.561228527248375286e+01,-6.733318351163848092e+01,-2.544015460612770951e+01
4.592500000000000000e+02,1.351926965270625303e+01,-6.757925995590630919e+01,-2.763253619819132467e+01
