Frequency [Hz],FIR,IIR
2.225274725274725256e+02,1.499999999973204581e+02,1.444891492084103168e+00
2.226495726495726331e+02,1.500000000106817311e+02,1.444197590992707392e+00
2.227716727716727689e+02,1.499999999892812355e+02,1.443502704431575356e+00
2.228937728937729048e+02,1.500000000043096122e+02,1.442806836947210902e+00
2.230158730158730123e+02,1.500000000071443083e+02,1.442109993088878772e+00
2.231379731379731197e+02,1.499999999971965678e+02,1.441412177403570416e+00
2.232600732600732556e+02,1.499999999925350096e+02,1.440713394445016782e+00
2.233821733821733915e+02,1.500000000059090155e+02,1.440013648761557796e+00
2.235042735042734989e+02,1.500000000054337761e+02,1.439312944906189662e+00
2.236263736263736064e+02,1.499999999928313912e+02,1.438611287430114460e+00
2.237484737484737423e+02,1.500000000103917159e+02,1.437908680888770441e+00
2.238705738705738781e+02,1.499999999924545477e+02,1.437205129833198258e+00
2.239926739926739856e+02,1.499999999989568948e+02,1.436500638821113229e+00
2.241147741147740931e+02,1.499999999971224725e+02,1.435795212403992771e+00
2.242368742368742289e+02,1.500000000154301176e+02,1.435088855138156649e+00
2.243589743589743648e+02,1.499999999911272255e+02,1.434381571577741266e+00
2.244810744810744723e+02,1.499999999980243501e+02,1.433673366279791583e+00
2.246031746031745797e+02,1.499999999817172522e+02,1.432964243798119597e+00
2.247252747252747156e+02,1.500000000426227018e+02,1.432254208688158892e+00
2.248473748473748515e+02,1.499999999605633718e+02,1.431543265506577400e+00
2.249694749694749589e+02,1.500000001036456183e+02,1.430831418807687827e+00
2.250915750915750664e+02,-3.945000000038674443e+03,1.430118673145759578e+00
2.252136752136752023e+02,1.499999999511967985e+02,1.429405033076721176e+00
2.253357753357753381e+02,1.499999999992341770e+02,1.428690503154344649e+00
2.254578754578754456e+02,1.499999999988764330e+02,1.427975087931786291e+00
2.255799755799755530e+02,1.500000000171713452e+02,1.427258791963813556e+00
2.257020757020756889e+02,1.499999999843846581e+02,1.426541619802216276e+00
2.258241758241758248e+02,1.500000000103546540e+02,1.425823575999033421e+00
2.259462759462759323e+02,1.499999999884598196e+02,1.425104665105848101e+00
2.260683760683760681e+02,1.499999999985800514e+02,1.424384891672920261e+00
2.261904761904762040e+02,1.500000000023090649e+02,1.423664260249605462e+00
2.263125763125763115e+02,1.500000000064647168e+02,1.422942775385908520e+00
2.264346764346764189e+02,1.499999999962460890e+02,1.422220441628413656e+00
2.265567765567765548e+02,1.499999999953135443e+02,1.421497263522961241e+00
2.266788766788766907e+02,1.500000000073167996e+02,1.420773245616291813e+00
2.268009768009767981e+02,1.499999999925350096e+02,1.420048392451473518e+00
2.269230769230769056e+02,1.500000000053162523e+02,1.419322708571985947e+00
2.270451770451770415e+02,1.499999999958385786e+02,1.418596198518824902e+00
2.271672771672771773e+02,1.500000000065324457e+02,1.417868866832091346e+00
2.272893772893772848e+02,1.499999999939798556e+02,1.417140718049912929e+00
2.274114774114773923e+02,1.500000000038778012e+02,1.416411756709617498e+00
2.275335775335775281e+02,1.499999999951283201e+02,1.415681987345182247e+00
2.276556776556776640e+02,1.500000000101694297e+02,1.414951414491475656e+00
2.277777777777777715e+02,1.499999999876077368e+02,1.414220042679411815e+00
2.278998778998778789e+02,1.499999999762406446e+02,1.413487876437249824e+00
2.280219780219780148e+02,1.500000000338054917e+02,1.412754920295664851e+00
2.281440781440781507e+02,1.500000000259080934e+02,1.412021178778694930e+00
2.282661782661782581e+02,1.500000000055512714e+02,1.411286656408299534e+00
2.283882783882783656e+02,-3.944999999904860488e+03,1.410551357709401099e+00
2.285103785103785015e+02,1.499999998682049522e+02,1.409815287199173373e+00
2.286324786324786373e+02,1.499999999653424254e+02,1.409078449394742583e+00
2.287545787545787448e+02,1.500000000348491653e+02,1.408340848811171053e+00
2.288766788766788522e+02,1.500000000096137285e+02,1.407602489959747016e+00
2.289987789987789881e+02,1.499999999899416991e+02,1.406863377352177702e+00
2.291208791208791240e+02,1.500000000015004105e+02,1.406123515493619580e+00
2.292429792429792315e+02,1.499999999972833962e+02,1.405382908889175608e+00
2.293650793650793389e+02,1.500000000074956574e+02,1.404641562041335723e+00
2.294871794871794748e+02,1.499999999927636622e+02,1.403899479448670107e+00
2.296092796092796107e+02,1.500000000020127118e+02,1.403156665607123488e+00
2.297313797313797181e+02,1.500000000013215526e+02,1.402413125011328310e+00
2.298534798534798256e+02,1.500000000045382649e+02,1.401668862150692307e+00
2.299755799755799899e+02,1.499999999930843444e+02,1.400923881512606384e+00
2.300976800976800973e+02,1.500000000019513493e+02,1.400178187582721945e+00
2.302197802197802048e+02,1.499999999973881870e+02,1.399431784841016491e+00
2.303418803418803407e+02,1.500000000083541352e+02,1.398684677766601103e+00
2.304639804639804765e+02,1.499999999922756899e+02,1.397936870832797052e+00
2.305860805860805840e+02,1.500000000019449828e+02,1.397188368513041956e+00
2.307081807081806915e+02,1.500000000114724514e+02,1.396439175275388855e+00
2.308302808302808273e+02,1.499999999851996790e+02,1.395689295581932443e+00
2.309523809523809632e+02,1.500000000150596406e+02,1.394938733896613714e+00
2.310744810744810707e+02,1.499999999841253100e+02,1.394187494676258021e+00
2.311965811965811781e+02,1.500000000278038499e+02,1.393435582374042525e+00
2.313186813186813140e+02,1.499999999528639307e+02,1.392683001442390101e+00
2.314407814407814499e+02,1.500000000645852651e+02,1.391929756325629874e+00
2.315628815628815573e+02,1.499999999415952345e+02,1.391175851467490343e+00
2.316849816849816648e+02,-3.944999999989610842e+03,1.390421291307204932e+00
2.318070818070818007e+02,1.500000000432524985e+02,1.389666080279201799e+00
2.319291819291819365e+02,1.499999999440033207e+02,1.388910222815289641e+00
2.320512820512820440e+02,1.500000000245807428e+02,1.388153723341326362e+00
2.321733821733821514e+02,1.500000000006917276e+02,1.387396586281079758e+00
2.322954822954822873e+02,1.500000000109844791e+02,1.386638816052948364e+00
2.324175824175824232e+02,1.499999999744867125e+02,1.385880417072418824e+00
2.325396825396825307e+02,1.500000000202525996e+02,1.385121393747562157e+00
2.326617826617826381e+02,1.499999999902751426e+02,1.384361750487182130e+00
2.327838827838827740e+02,1.500000000093914423e+02,1.383601491690489516e+00
2.329059829059829099e+02,1.499999999861999527e+02,1.382840621755558219e+00
2.330280830280830173e+02,1.500000000113919896e+02,1.382079145075074456e+00
2.331501831501831248e+02,1.499999999876141032e+02,1.381317066037493602e+00
2.332722832722832607e+02,1.499999999915347360e+02,1.380554389025040685e+00
2.333943833943833965e+02,1.500000000093850758e+02,1.379791118417599050e+00
2.335164835164835040e+02,1.499999999899480656e+02,1.379027258589949900e+00
2.336385836385836114e+02,1.500000000072427042e+02,1.378262813909808537e+00
2.337606837606837473e+02,1.499999999933564254e+02,1.377497788742334972e+00
2.338827838827838832e+02,1.500000000083848022e+02,1.376732187448410194e+00
2.340048840048839907e+02,1.499999999884227861e+02,1.375966014380565872e+00
2.341269841269841265e+02,1.500000000106203686e+02,1.375199273890351126e+00
2.342490842490842624e+02,1.499999999863788105e+02,1.374431970322370855e+00
2.343711843711843699e+02,1.500000000251057770e+02,1.373664108015368202e+00
2.344932844932844773e+02,1.499999999686332615e+02,1.372895691304724330e+00
2.346153846153846132e+02,1.500000000153623887e+02,1.372126724519447061e+00
2.347374847374847491e+02,1.499999999623045710e+02,1.371357211983740942e+00
2.348595848595848565e+02,1.500000000847823003e+02,1.370587158016050244e+00
2.349816849816849640e+02,-3.944999999294614099e+03,1.369816566930517787e+00
2.351037851037850999e+02,1.499999991927315079e+02,1.369045443035423304e+00
2.352258852258852357e+02,1.500000000703339254e+02,1.368273790632251297e+00
2.353479853479853432e+02,1.499999999509311124e+02,1.367501614019364764e+00
2.354700854700854507e+02,1.500000000652520953e+02,1.366728917488226003e+00
2.355921855921855865e+02,1.499999999949928622e+02,1.365955705324383374e+00
2.357142857142857224e+02,1.499999999821554582e+02,1.365181981808901268e+00
2.358363858363858299e+02,1.499999999799019577e+02,1.364407751215989784e+00
2.359584859584859373e+02,1.500000000167267729e+02,1.363633017815087944e+00
2.360805860805860732e+02,1.500000000135100322e+02,1.362857785869427962e+00
2.362026862026862091e+02,1.499999999883857242e+02,1.362082059636216869e+00
2.363247863247863165e+02,1.500000000117995000e+02,1.361305843367503599e+00
2.364468864468864240e+02,1.499999999855637896e+02,1.360529141309023915e+00
2.365689865689865599e+02,1.500000000095153041e+02,1.359751957699429470e+00
2.366910866910866957e+02,1.499999999946032858e+02,1.358974296773493684e+00
2.368131868131868032e+02,1.500000000073231661e+02,1.358196162758335213e+00
2.369352869352869106e+02,1.499999999915283695e+02,1.357417559876099800e+00
2.370573870573870465e+02,1.500000000039148347e+02,1.356638492341434299e+00
2.371794871794871824e+02,1.499999999837548330e+02,1.355858964364539121e+00
2.373015873015872899e+02,1.500000000249141863e+02,1.355078980146910306e+00
2.374236874236873973e+02,1.499999999742707928e+02,1.354298543886923722e+00
2.375457875457875332e+02,1.500000000103239870e+02,1.353517659774766235e+00
2.376678876678876691e+02,1.499999999822295536e+02,1.352736331992588914e+00
2.377899877899877765e+02,1.500000000246241711e+02,1.351954564721061347e+00
2.379120879120878840e+02,1.499999999635577979e+02,1.351172362128035376e+00
2.380341880341880483e+02,1.500000000336266055e+02,1.350389728381544696e+00
2.381562881562881557e+02,1.499999999315184311e+02,1.349606667637678781e+00
2.382783882783882632e+02,1.500000000571081102e+02,1.348823184048723922e+00
2.384004884004883991e+02,-3.945000000087785793e+03,1.348039281759323638e+00
2.385225885225885349e+02,1.500000001020398770e+02,1.347254964908220387e+00
2.386446886446886424e+02,1.499999999609772487e+02,1.346470237627449107e+00
2.387667887667887499e+02,1.500000000267601763e+02,1.345685104040880153e+00
2.388888888888888857e+02,1.499999999903185426e+02,1.344899568267621026e+00
2.390109890109890216e+02,1.500000000192089260e+02,1.344113634418621306e+00
2.391330891330891291e+02,1.499999999835325752e+02,1.343327306598115056e+00
2.392551892551892365e+02,1.500000000159487854e+02,1.342540588904917120e+00
2.393772893772893724e+02,1.499999999849096639e+02,1.341753485427621184e+00
2.394993894993895083e+02,1.500000000144234775e+02,1.340966000252300727e+00
2.396214896214896157e+02,1.499999999910594966e+02,1.340178137453959639e+00
2.397435897435897232e+02,1.500000000085700265e+02,1.339389901102938651e+00
2.398656898656898591e+02,1.499999999929923149e+02,1.338601295262279223e+00
2.399877899877899949e+02,1.500000000112744658e+02,1.337812323985533958e+00
2.401098901098901024e+02,1.499999999872002263e+02,1.337022991323393528e+00
2.402319902319902098e+02,1.500000000123181678e+02,1.336233301315818078e+00
2.403540903540903457e+02,1.499999999923190899e+02,1.335443257997663169e+00
2.404761904761904816e+02,1.500000000146150683e+02,1.334652865393458177e+00
2.405982905982905891e+02,1.499999999796796715e+02,1.333862127524551688e+00
2.407203907203906965e+02,1.500000000170538215e+02,1.333071048401677672e+00
2.408424908424908324e+02,1.499999999959560739e+02,1.332279632031614369e+00
2.409645909645909683e+02,1.500000000129786315e+02,1.331487882408987522e+00
2.410866910866910757e+02,1.499999999891700782e+02,1.330695803524363452e+00
2.412087912087911832e+02,1.500000000270194960e+02,1.329903399361469063e+00
2.413308913308913191e+02,1.499999999862804145e+02,1.329110673893502126e+00
2.414529914529914549e+02,1.499999999344451567e+02,1.328317631088755224e+00
2.415750915750915624e+02,1.500000001343142628e+02,1.327524274906439317e+00
2.416971916971916698e+02,-3.944999999974613274e+03,1.326730609299211050e+00
2.418192918192918057e+02,1.499999998284227161e+02,1.325936638210944762e+00
2.419413919413919416e+02,1.500000000833681213e+02,1.325142365578964920e+00
2.420634920634920491e+02,1.499999999645644380e+02,1.324347795332276423e+00
2.421855921855921849e+02,1.500000000240991369e+02,1.323552931392575349e+00
2.423076923076923208e+02,1.499999999755738145e+02,1.322757777672280755e+00
2.424297924297924283e+02,1.500000000225061001e+02,1.321962338079581523e+00
2.425518925518925357e+02,1.499999999803031017e+02,1.321166616510109915e+00
2.426739926739926716e+02,1.500000000118799619e+02,1.320370616856115564e+00
2.427960927960928075e+02,1.499999999847921686e+02,1.319574342998304006e+00
2.429181929181929149e+02,1.500000000133989033e+02,1.318777798811744617e+00
2.430402930402930224e+02,1.499999999895278222e+02,1.317980988163924838e+00
2.431623931623931583e+02,1.500000000153930841e+02,1.317183914910900588e+00
2.432844932844932941e+02,1.499999999816865852e+02,1.316386582906161840e+00
2.434065934065934016e+02,1.500000000148003210e+02,1.315588995989690035e+00
2.435286935286935091e+02,1.499999999864222389e+02,1.314791157997870830e+00
2.436507936507936449e+02,1.500000000136518565e+02,1.313993072755726077e+00
2.437728937728937808e+02,1.499999999851626455e+02,1.313194744082001320e+00
2.438949938949938883e+02,1.500000000032850380e+02,1.312396175786850083e+00
2.440170940170939957e+02,1.499999999954183068e+02,1.311597371672737600e+00
2.441391941391941316e+02,1.500000000029145610e+02,1.310798335532124437e+00
2.442612942612942675e+02,1.500000000257292072e+02,1.309999071152445849e+00
2.443833943833943749e+02,1.499999999724554698e+02,1.309199582309393151e+00
2.445054945054944824e+02,1.500000000399552960e+02,1.308399872772707973e+00
2.446275946275946183e+02,1.499999999571920739e+02,1.307599946303539706e+00
2.447496947496947541e+02,1.500000000215863167e+02,1.306799806654153517e+00
2.448717948717948616e+02,1.499999998910629984e+02,1.305999457568066680e+00
2.449938949938949690e+02,-3.945000000354612439e+03,1.305198902781135928e+00
2.451159951159951049e+02,1.500000005293538550e+02,1.304398146022937466e+00
2.452380952380952408e+02,1.499999998920632720e+02,1.303597191008650569e+00
2.453601953601953483e+02,1.500000000617019396e+02,1.302796041452020548e+00
2.454822954822954557e+02,1.499999999633789400e+02,1.301994701054196568e+00
2.456043956043955916e+02,1.500000000297673353e+02,1.301193173508021994e+00
2.457264957264957275e+02,1.499999999806122162e+02,1.300391462499191242e+00
2.458485958485958349e+02,1.500000000146521302e+02,1.299589571704657720e+00
2.459706959706959424e+02,1.499999999811985845e+02,1.298787504792345393e+00
2.460927960927961067e+02,1.500000000158312616e+02,1.297985265421350620e+00
2.462148962148962141e+02,1.499999999844280580e+02,1.297182857242025866e+00
2.463369963369963216e+02,1.500000000139111762e+02,1.296380283898652230e+00
2.464590964590964575e+02,1.499999999872743217e+02,1.295577549022768782e+00
2.465811965811965933e+02,1.500000000119847243e+02,1.294774656240563759e+00
2.467032967032967008e+02,1.499999999918745175e+02,1.293971609168267145e+00
2.468253968253968083e+02,1.500000000097925863e+02,1.293168411412999763e+00
2.469474969474969441e+02,1.499999999902074137e+02,1.292365066573555765e+00
2.470695970695970800e+02,1.500000000114226566e+02,1.291561578241958053e+00
2.471916971916971875e+02,1.499999999982159409e+02,1.290757949996906184e+00
2.473137973137972949e+02,1.499999999729677711e+02,1.289954185412518939e+00
2.474358974358974308e+02,1.500000000155412465e+02,1.289150288053394489e+00
2.475579975579975667e+02,1.499999999840575811e+02,1.288346261473981569e+00
2.476800976800976741e+02,1.500000000318419779e+02,1.287542109219926623e+00
2.478021978021977816e+02,1.499999999593037501e+02,1.286737834828898919e+00
2.479242979242979175e+02,1.500000000579601931e+02,1.285933441830420021e+00
2.480463980463980533e+02,1.499999999192187943e+02,1.285128933742806456e+00
2.481684981684981608e+02,1.500000001683669097e+02,1.284324314078090223e+00
2.482905982905982682e+02,1.499999965796756101e+02,1.283519586337472207e+00
2.484126984126984041e+02,-3.944999996782857579e+03,1.282714754014292247e+00
2.485347985347985400e+02,1.500000000839365839e+02,1.281909820591599525e+00
2.486568986568986475e+02,1.499999999523388965e+02,1.281104789545870037e+00
2.487789987789987549e+02,1.500000000490688876e+02,1.280299664342699817e+00
2.489010989010988908e+02,1.499999999718997685e+02,1.279494448438385668e+00
2.490231990231990267e+02,1.500000000219938272e+02,1.278689145281862061e+00
2.491452991452991341e+02,1.500000000261737796e+02,1.277883758312189366e+00
2.492673992673992416e+02,1.499999999788212222e+02,1.277078290959569928e+00
2.493894993894993775e+02,1.500000000191041352e+02,1.276272746643864586e+00
2.495115995115995133e+02,1.499999999769381702e+02,1.275467128778425607e+00
2.496336996336996208e+02,1.500000000196534984e+02,1.274661440765538556e+00
2.497557997557997282e+02,1.499999999804946924e+02,1.273855685998116938e+00
2.498778998778998641e+02,1.500000000201721377e+02,1.273049867862787066e+00
2.500000000000000000e+02,1.499999999682014220e+02,1.272243989733229386e+00
2.501221001221001075e+02,1.500000000305760182e+02,1.271438054977230836e+00
2.502442002442002433e+02,1.499999999811985845e+02,1.270632066950921013e+00
2.503663003663003792e+02,1.500000000217281126e+02,1.269826029002985246e+00
2.504884004884004867e+02,1.499999999647189952e+02,1.269019944472449923e+00
2.506105006105005941e+02,1.500000000245066474e+02,1.268213816689558016e+00
2.507326007326007300e+02,1.499999999764195309e+02,1.267407648973731815e+00
2.508547008547008659e+02,1.500000000217281126e+02,1.266601444637425189e+00
2.509768009768009733e+02,1.499999999705724463e+02,1.265795206982248455e+00
2.510989010989010808e+02,1.500000000365035646e+02,1.264988939301902482e+00
2.512210012210012167e+02,1.499999999452322186e+02,1.264182644878487194e+00
2.513431013431013525e+02,1.500000000572128727e+02,1.263376326988900900e+00
2.514652014652014600e+02,1.499999998979230895e+02,1.262569988896214523e+00
2.515873015873015675e+02,1.500000000867828476e+02,1.261763633857724498e+00
2.517094017094017033e+02,-3.944999999815644514e+03,1.260957265119986959e+00
2.518315018315018392e+02,1.499999997959630775e+02,1.260150885919627317e+00
2.519536019536019467e+02,1.499999999640521651e+02,1.259344499485896440e+00
2.520757020757020541e+02,1.500000000521808374e+02,1.258538109037035557e+00
2.521978021978021900e+02,1.499999999730482330e+02,1.257731717781896741e+00
2.523199023199023259e+02,1.500000000211290114e+02,1.256925328922009921e+00
2.524420024420024333e+02,1.500000000017724631e+02,1.256118945648717844e+00
2.525641025641025408e+02,1.500000000053839813e+02,1.255312571141251166e+00
2.526862026862026767e+02,1.499999999816802188e+02,1.254506208573377135e+00
2.528083028083028125e+02,1.500000000138741427e+02,1.253699861108490410e+00
2.529304029304029200e+02,1.499999999993951008e+02,1.252893531898925161e+00
2.530525030525030274e+02,1.500000000114660850e+02,1.252087224089702966e+00
2.531746031746031633e+02,1.499999999926461385e+02,1.251280940814996523e+00
2.532967032967032992e+02,1.499999999994194013e+02,1.250474685201088176e+00
2.534188034188034067e+02,1.500000000018465585e+02,1.249668460362611810e+00
2.535409035409035141e+02,1.500000000048653135e+02,1.248862269408196113e+00
2.536630036630036500e+02,1.499999999948012430e+02,1.248056115432936153e+00
2.537851037851037859e+02,1.500000000120524533e+02,1.247250001527012264e+00
2.539072039072038933e+02,1.499999999892441735e+02,1.246443930766775843e+00
2.540293040293040008e+02,1.500000000190977687e+02,1.245637906222583302e+00
2.541514041514041651e+02,1.499999999777838866e+02,1.244831930953930188e+00
2.542735042735042725e+02,1.500000000183632096e+02,1.244026008010467255e+00
2.543956043956043800e+02,1.499999999837918949e+02,1.243220140433684451e+00
2.545177045177045159e+02,1.500000000376954290e+02,1.242414331254780624e+00
2.546398046398046517e+02,1.499999999597112890e+02,1.241608583495339424e+00
2.547619047619047592e+02,1.500000001037133472e+02,1.240802900168331613e+00
2.548840048840048667e+02,1.500000000015067769e+02,1.239997284276957767e+00
2.550061050061050025e+02,-3.945000000095794348e+03,1.239191738814009902e+00
2.551282051282051384e+02,1.499999999788646221e+02,1.238386266764882393e+00
2.552503052503052459e+02,1.500000000098730482e+02,1.237580871103403757e+00
2.553724053724053533e+02,1.499999999838659903e+02,1.236775554795078724e+00
2.554945054945054892e+02,1.500000000136582230e+02,1.235970320795928945e+00
2.556166056166056251e+02,1.500000000034204959e+02,1.235165172053241500e+00
2.557387057387057325e+02,1.500000000144298440e+02,1.234360111501382473e+00
2.558608058608058400e+02,1.499999999786487024e+02,1.233555142071498523e+00
2.559829059829059759e+02,1.500000000062424306e+02,1.232750266677441031e+00
2.561050061050060549e+02,1.499999999968324857e+02,1.231945488231372732e+00
2.562271062271062192e+02,1.500000000064213168e+02,1.231140809630937083e+00
2.563492063492063835e+02,1.499999999924302472e+02,1.230336233764917742e+00
2.564713064713064341e+02,1.500000000092496180e+02,1.229531763514839726e+00
2.565934065934065984e+02,1.499999999883116288e+02,1.228727401750473458e+00
2.567155067155067059e+02,1.500000000107928599e+02,1.227923151334064045e+00
2.568376068376068133e+02,1.500000000125468205e+02,1.227119015116987955e+00
2.569597069597069776e+02,1.500000000012410908e+02,1.226314995939899788e+00
2.570818070818070282e+02,1.499999999976538732e+02,1.225511096638099318e+00
2.572039072039071925e+02,1.499999999753324289e+02,1.224707320034299940e+00
2.573260073260073568e+02,1.500000000235191067e+02,1.223903668940455658e+00
2.574481074481074074e+02,1.499999999979809218e+02,1.223100146164644686e+00
2.575702075702075717e+02,1.500000000059460490e+02,1.222296754497495863e+00
2.576923076923076792e+02,1.500000000077984055e+02,1.221493496727252603e+00
2.578144078144077866e+02,1.499999999974993159e+02,1.220690375630132163e+00
2.579365079365079509e+02,1.499999999884661861e+02,1.219887393971706313e+00
2.580586080586080016e+02,1.500000000359912633e+02,1.219084554508609530e+00
2.581807081807081659e+02,1.499999998690199732e+02,1.218281859989754023e+00
2.583028083028083302e+02,-3.945000000417696810e+03,1.217479313153377651e+00
2.584249084249083808e+02,1.500000004956346515e+02,1.216676916725915492e+00
2.585470085470085451e+02,1.499999999766354222e+02,1.215874673429399033e+00
2.586691086691087094e+02,1.500000000319595017e+02,1.215072585972567953e+00
2.587912087912087600e+02,1.499999999925350096e+02,1.214270657055434688e+00
2.589133089133089243e+02,1.499999999835018798e+02,1.213468889369724080e+00
2.590354090354090317e+02,1.500000000110458132e+02,1.212667285595770528e+00
2.591575091575091392e+02,1.499999999779882387e+02,1.211865848407142066e+00
2.592796092796093035e+02,1.500000000450307596e+02,1.211064580464352280e+00
2.594017094017093541e+02,1.499999999741596355e+02,1.210263484423127922e+00
2.595238095238095184e+02,1.500000000037168775e+02,1.209462562925496476e+00
2.596459096459096827e+02,1.499999999981725409e+02,1.208661818606675098e+00
2.597680097680097333e+02,1.500000000212158398e+02,1.207861254090048186e+00
2.598901098901098976e+02,1.499999999901639853e+02,1.207060871993575812e+00
2.600122100122100051e+02,1.500000000013458532e+02,1.206260674920745402e+00
2.601343101343101125e+02,1.500000000033220715e+02,1.205460665469373804e+00
2.602564102564102768e+02,1.500000000049457753e+02,1.204660846227769921e+00
2.603785103785103274e+02,1.499999999931648063e+02,1.203861219772103031e+00
2.605006105006104917e+02,1.500000000028647946e+02,1.203061788671239807e+00
2.606227106227106560e+02,1.499999999888366631e+02,1.202262555485138051e+00
2.607448107448107066e+02,1.500000000312926431e+02,1.201463522763097203e+00
2.608669108669108709e+02,1.499999999806428832e+02,1.200664693044350528e+00
2.609890109890109784e+02,1.500000000149791788e+02,1.199866068861183743e+00
2.611111111111110858e+02,1.500000000096571284e+02,1.199067652734998601e+00
2.612332112332112501e+02,1.500000000402146156e+02,1.198269447177126246e+00
2.613553113553113008e+02,1.499999999298576938e+02,1.197471454691138693e+00
2.614774114774114651e+02,1.500000000655421104e+02,1.196673677770426103e+00
2.615995115995116294e+02,1.500000000530456532e+02,1.195876118899217744e+00
2.617216117216116800e+02,-3.944999999876327365e+03,1.195078780552852438e+00
2.618437118437118443e+02,1.499999997538405410e+02,1.194281665194837583e+00
2.619658119658119517e+02,1.499999999408849760e+02,1.193484775283137012e+00
2.620879120879120592e+02,1.500000000814173688e+02,1.192688113265398364e+00
2.622100122100122235e+02,1.500000000166897109e+02,1.191891681577133211e+00
2.623321123321123309e+02,1.499999999590010020e+02,1.191095482647699599e+00
2.624542124542124384e+02,1.499999999804205970e+02,1.190299518895688857e+00
2.625763125763126027e+02,1.500000000265569895e+02,1.189503792730553400e+00
2.626984126984126533e+02,1.500000000204314858e+02,1.188708306554002725e+00
2.628205128205128176e+02,1.499999999799326247e+02,1.187913062755560523e+00
2.629426129426129819e+02,1.500000000181715905e+02,1.187118063718161087e+00
2.630647130647130325e+02,1.499999999754256237e+02,1.186323311813288539e+00
2.631868131868131968e+02,1.500000000049521418e+02,1.185528809405246742e+00
2.633089133089133043e+02,1.500000000051553286e+02,1.184734558848735908e+00
2.634310134310134117e+02,1.500000000102498916e+02,1.183940562486597958e+00
2.635531135531135760e+02,1.499999999664602228e+02,1.183146822656081731e+00
2.636752136752136266e+02,1.500000000212094733e+02,1.182353341684315939e+00
2.637973137973137909e+02,1.500000000055321721e+02,1.181560121886507941e+00
2.639194139194139552e+02,1.500000000076131812e+02,1.180767165571839028e+00
2.640415140415140058e+02,1.500000000138498137e+02,1.179974475039780701e+00
2.641636141636141701e+02,1.499999999822359200e+02,1.179182052578599649e+00
2.642857142857142776e+02,1.499999999723750079e+02,1.178389900469558604e+00
2.644078144078143850e+02,1.500000000344352884e+02,1.177598020985026750e+00
2.645299145299145493e+02,1.500000000375536047e+02,1.176806416385352438e+00
2.646520146520146000e+02,1.499999999323705140e+02,1.176015088925097318e+00
2.647741147741147643e+02,1.499999998971323691e+02,1.175224040848029006e+00
2.648962148962149286e+02,1.500000000802625379e+02,1.174433274387494119e+00
2.650183150183149792e+02,-3.945000000011313659e+03,1.173642791771187355e+00
2.651404151404151435e+02,1.500000000961557589e+02,1.172852595214448401e+00
2.652625152625152509e+02,1.499999998251868760e+02,1.172062686926172770e+00
2.653846153846153584e+02,1.500000001236076628e+02,1.171273069104055153e+00
2.655067155067155227e+02,1.499999999973204581e+02,1.170483743936668430e+00
2.656288156288155733e+02,1.500000000308851327e+02,1.169694713605979874e+00
2.657509157509157376e+02,1.499999999272823175e+02,1.168905980282042512e+00
2.658730158730159019e+02,1.500000000647461889e+02,1.168117546127630968e+00
2.659951159951159525e+02,1.499999999752403710e+02,1.167329413297694130e+00
2.661172161172161168e+02,1.500000000229877344e+02,1.166541583931800741e+00
2.662393162393162243e+02,1.499999999737828205e+02,1.165754060170916651e+00
2.663614163614163317e+02,1.500000000249141863e+02,1.164966844137241386e+00
2.664835164835164960e+02,1.499999999788709886e+02,1.164179937950467369e+00
2.666056166056166035e+02,1.500000000164981202e+02,1.163393343717217254e+00
2.667277167277167109e+02,1.499999999666390806e+02,1.162607063537883123e+00
2.668498168498168752e+02,1.500000000064404162e+02,1.161821099502635901e+00
2.669719169719169258e+02,1.500000000187643536e+02,1.161035453693115338e+00
2.670940170940170901e+02,1.500000000138677763e+02,1.160250128182167995e+00
2.672161172161172544e+02,1.499999999946837477e+02,1.159465125032031141e+00
2.673382173382173050e+02,1.499999999743512547e+02,1.158680446299883648e+00
2.674603174603174693e+02,1.500000000235498021e+02,1.157896094029926992e+00
2.675824175824175768e+02,1.500000000209373923e+02,1.157112070259661563e+00
2.677045177045176843e+02,1.499999999668677333e+02,1.156328377016957232e+00
2.678266178266178486e+02,1.499999999854283317e+02,1.155545016322497620e+00
2.679487179487178992e+02,1.500000000354355620e+02,1.154761990185021903e+00
2.680708180708180635e+02,1.499999998680503950e+02,1.153979300607723690e+00
2.681929181929182278e+02,1.500000001181617222e+02,1.153196949583130904e+00
2.683150183150182784e+02,-3.944999999999317424e+03,1.152414939094331681e+00
2.684371184371184427e+02,1.499999998820298686e+02,1.151633271117803003e+00
2.685592185592185501e+02,1.500000002049133059e+02,1.150851947620427529e+00
2.686813186813186576e+02,1.499999998776953589e+02,1.150070970558858763e+00
2.688034188034188219e+02,1.500000000826769622e+02,1.149290341883754785e+00
2.689255189255188725e+02,1.499999999128467039e+02,1.148510063533809022e+00
2.690476190476190368e+02,1.500000000477658659e+02,1.147730137441012932e+00
2.691697191697192011e+02,1.499999999588221442e+02,1.146950565530743260e+00
2.692918192918192517e+02,1.500000000149982782e+02,1.146171349714065979e+00
2.694139194139194160e+02,1.500000000233581829e+02,1.145392491897827325e+00
2.695360195360195235e+02,1.500000000042725787e+02,1.144613993980034827e+00
2.696581196581196309e+02,1.499999999686396279e+02,1.143835857848105597e+00
2.697802197802197952e+02,1.499999999941344129e+02,1.143058085380938227e+00
